 *************************************************************************
 ************		    DDM3D_tri_part2		        **********
 ************	        Algorithm developed by                  **********
 ************	 Kuriyama et al.(1993) and Tang et al. (2019)   **********
 ************	   Codes developed by Wong and Cui (2021)	**********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Penny shape crack (section S3-1 of the companion paper) to verify the triangular element                                        
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:       731
 Number of nodes   :       731
 Computing time    :     41.78 s
Stresses and displacments at the controid of each element in the respective local coordinate system(s)
  No.	    Szx            Szy          Szz            Ux            Uy           Uz 
  140    0.0000E+00    0.0000E+00   -9.9946E-01   -5.9953E-06   -2.8471E-06   -1.5120E-05
  141    0.0000E+00    0.0000E+00   -9.9975E-01   -5.8339E-06   -4.0869E-06   -9.5581E-06
  142    0.0000E+00    0.0000E+00   -9.9989E-01   -7.0426E-06   -7.1180E-07   -9.7364E-06
  143    0.0000E+00    0.0000E+00   -9.9939E-01    5.9877E-06    8.0514E-07   -1.8685E-05
  144    0.0000E+00    0.0000E+00   -9.9990E-01   -5.9596E-06   -3.9876E-06   -9.3677E-06
  145    0.0000E+00    0.0000E+00   -9.9947E-01   -4.2804E-06    4.8773E-06   -1.6081E-05
  146    0.0000E+00    0.0000E+00   -9.9978E-01   -1.6127E-06   -6.8809E-06   -1.0863E-05
  147    0.0000E+00    0.0000E+00   -9.9980E-01   -5.6508E-06    3.8575E-06   -1.1976E-05
  148    0.0000E+00    0.0000E+00   -9.9980E-01    2.1070E-06   -6.5824E-06   -1.1716E-05
  149    0.0000E+00    0.0000E+00   -9.9988E-01   -6.0506E-06    3.5627E-06   -1.1291E-05
  150    0.0000E+00    0.0000E+00   -9.9980E-01    1.1072E-08   -6.9434E-06   -1.1726E-05
  151    0.0000E+00    0.0000E+00   -9.9982E-01    1.1571E-06   -6.9388E-06   -1.1267E-05
  152    0.0000E+00    0.0000E+00   -9.9990E-01   -6.0716E-06   -4.0401E-06   -8.6397E-06
  153    0.0000E+00    0.0000E+00   -9.9967E-01   -6.6284E-06    2.6890E-07   -1.5111E-05
  154    0.0000E+00    0.0000E+00   -9.9979E-01    1.9157E-06   -6.6660E-06   -1.1515E-05
  155    0.0000E+00    0.0000E+00   -9.9985E-01   -5.9331E-06    3.6040E-06   -1.1446E-05
  156    0.0000E+00    0.0000E+00   -9.9977E-01    1.7879E-06   -6.7056E-06   -1.1450E-05
  157    0.0000E+00    0.0000E+00   -9.9978E-01   -5.8540E-06    3.7054E-06   -1.1528E-05
  158    0.0000E+00    0.0000E+00   -9.9981E-01    1.6024E-06   -6.7327E-06   -1.1736E-05
  159    0.0000E+00    0.0000E+00   -9.9989E-01   -5.9530E-06    3.5086E-06   -1.1838E-05
  160    0.0000E+00    0.0000E+00   -9.9991E-01    2.1266E-06   -6.5835E-06   -1.1688E-05
  161    0.0000E+00    0.0000E+00   -9.9991E-01   -6.0103E-06    3.4811E-06   -1.1511E-05
  162    0.0000E+00    0.0000E+00   -9.9958E-01   -6.4380E-06   -4.9045E-07   -1.6682E-05
  163    0.0000E+00    0.0000E+00   -9.9940E-01   -4.8068E-06   -3.5782E-06   -1.9133E-05
  164    0.0000E+00    0.0000E+00   -9.9973E-01   -5.7658E-06   -3.2514E-06   -1.5325E-05
  165    0.0000E+00    0.0000E+00   -9.9970E-01    3.9518E-07   -6.3894E-06   -1.6711E-05
  166    0.0000E+00    0.0000E+00   -9.9983E-01   -3.6574E-06   -5.6410E-06   -1.4754E-05
  167    0.0000E+00    0.0000E+00   -9.9934E-01   -5.1924E-06   -2.9365E-06   -1.9295E-05
  168    0.0000E+00    0.0000E+00   -9.9961E-01   -3.4427E-06   -5.8002E-06   -1.4874E-05
  169    0.0000E+00    0.0000E+00   -9.9953E-01   -5.1569E-06   -3.0050E-06   -1.9076E-05
  170    0.0000E+00    0.0000E+00   -9.9984E-01   -5.0167E-06   -4.4035E-06   -1.4936E-05
  171    0.0000E+00    0.0000E+00   -9.9963E-01   -3.5293E-06   -5.7415E-06   -1.4799E-05
  172    0.0000E+00    0.0000E+00   -9.9953E-01   -6.3272E-06    8.3600E-08   -1.7245E-05
  173    0.0000E+00    0.0000E+00   -9.9983E-01   -3.9070E-06   -5.3507E-06   -1.5283E-05
  174    0.0000E+00    0.0000E+00   -9.9939E-01   -4.3144E-06   -3.4376E-06   -2.1403E-05
  175    0.0000E+00    0.0000E+00   -9.9983E-01   -3.9301E-06   -5.4479E-06   -1.4804E-05
  176    0.0000E+00    0.0000E+00   -9.9960E-01   -6.3085E-06   -6.0364E-07   -1.7086E-05
  177    0.0000E+00    0.0000E+00   -9.9974E-01   -6.7113E-06   -6.2610E-07   -1.4727E-05
  178    0.0000E+00    0.0000E+00   -9.9983E-01   -3.6935E-06   -5.6518E-06   -1.4732E-05
  179    0.0000E+00    0.0000E+00   -9.9983E-01   -3.7806E-06   -5.5907E-06   -1.4743E-05
  180    0.0000E+00    0.0000E+00   -9.9982E-01   -3.9347E-06   -5.3615E-06   -1.4972E-05
  181    0.0000E+00    0.0000E+00   -9.9962E-01    4.0555E-07   -6.3788E-06   -1.6687E-05
  182    0.0000E+00    0.0000E+00   -9.9964E-01   -5.4890E-06   -3.6486E-06   -1.5450E-05
  183    0.0000E+00    0.0000E+00   -9.9964E-01   -5.5821E-06   -3.8184E-06   -1.4807E-05
  184    0.0000E+00    0.0000E+00   -9.9959E-01   -6.3788E-06   -7.5317E-07   -1.6804E-05
  185    0.0000E+00    0.0000E+00   -9.9976E-01   -6.7373E-06   -3.4243E-07   -1.4747E-05
  186    0.0000E+00    0.0000E+00   -9.9950E-01   -5.4125E-06    3.4647E-06   -1.6407E-05
  187    0.0000E+00    0.0000E+00   -9.9948E-01   -1.7236E-07   -6.3975E-06   -1.6595E-05
  188    0.0000E+00    0.0000E+00   -9.9979E-01   -3.9312E-06   -5.3536E-06   -1.5153E-05
  189    0.0000E+00    0.0000E+00   -9.9924E-01   -4.7384E-06   -2.4634E-06   -2.1825E-05
  190    0.0000E+00    0.0000E+00   -9.9959E-01   -5.5190E-06   -3.7350E-06   -1.5019E-05
  191    0.0000E+00    0.0000E+00   -9.9936E-01   -4.5143E-06   -4.1738E-06   -1.8444E-05
  192    0.0000E+00    0.0000E+00   -9.9983E-01   -3.7379E-06   -5.4371E-06   -1.5185E-05
  193    0.0000E+00    0.0000E+00   -9.9985E-01   -5.7482E-06   -3.2576E-06   -1.5300E-05
  194    0.0000E+00    0.0000E+00   -9.9990E-01   -6.6309E-06   -6.5830E-07   -1.4979E-05
  195    0.0000E+00    0.0000E+00   -9.9861E-01   -9.1862E-07   -1.1694E-06   -2.9771E-05
  196    0.0000E+00    0.0000E+00   -9.9967E-01   -3.5501E-06   -5.7222E-06   -1.4723E-05
  197    0.0000E+00    0.0000E+00   -9.9889E-01    6.0398E-07   -5.1611E-06   -2.2394E-05
  198    0.0000E+00    0.0000E+00   -9.9938E-01   -5.6810E-06    2.9621E-06   -1.6495E-05
  199    0.0000E+00    0.0000E+00   -9.9965E-01   -3.7967E-06   -5.6584E-06   -1.4325E-05
  200    0.0000E+00    0.0000E+00   -9.9956E-01   -6.3778E-06   -7.7955E-07   -1.6712E-05
