 **************************************************************************************
 ************		        DDFS3D_tri_part1		             **********
 ************	             Algorithm developed by                          **********
 ************	   Kuriyama et al.(1993 & 1995), Tang et al. (2019)          **********
 ************			and Wong and Cui (2021)		             **********
 ************	      Codes developed by Wong and Cui (2021)	             **********
 ************ incorporating the contribution of Kuriyama et al.(1993 & 1995) **********
 ************	          DDFS3D (version 1.0), 31-5-2021		     **********
 **************************************************************************************
 Title: Flawed Brazilian disk(section S3-3 of the companion paper)to verify the triangular element                                
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  1.0000E+15
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      3576
 Number of nodes   :      1794
 Times of iteration:        79
 Computing time    :    258.79 s
 Coordinates of center of gravity and DD/FS of each element:
 No.	     Gx            Gy            Gz           Dx/Px         Dy/Py         Dz/Pz
 3062    3.2206E+01   -2.5300E+01    0.0000E+00    1.8092E+00    2.3157E+00   -8.6709E-01
 3063   -3.7555E+01    1.6857E+01    0.0000E+00    1.2603E+00    3.3470E+00   -1.0195E+00
 3064   -3.5672E+01    1.9360E+01    0.0000E+00    1.5296E+00   -2.9985E+00   -9.4758E-01
 3065    3.2002E+01   -2.7067E+01    0.0000E+00    2.6713E+00   -7.3653E-01   -8.8597E-01
 3066    2.5756E+01   -2.7873E+01    0.0000E+00    2.3117E+00   -2.5746E+00   -5.7357E-01
 3067   -8.6844E+00    4.0822E+01    0.0000E+00   -5.1241E+00   -1.5991E+01    3.8247E+00
 3068   -1.5894E+01    3.3258E+01    0.0000E+00   -5.9368E+00   -4.3077E+00    4.0965E-01
 3069   -1.4753E+01    2.6825E+01    0.0000E+00   -5.5977E+00    3.6153E+00    1.5985E-02
 3070   -1.6514E+01    3.7144E+01    0.0000E+00   -5.5659E+00   -4.0539E+00    6.2250E-01
 3071   -2.2630E+01    3.3606E+01    0.0000E+00    3.6101E+00   -1.4150E+00   -2.7646E-01
 3072   -1.9501E+01    3.5251E+01    0.0000E+00    4.8572E+00   -1.7035E+00    9.4179E-02
 3073   -1.8455E+01    3.7202E+01    0.0000E+00    2.9059E-01   -5.4675E+00    3.4083E-01
 3074   -1.5112E+01    3.5314E+01    0.0000E+00    1.4464E+00   -7.9168E+00    6.5150E-01
 3075   -5.7622E-01   -3.6718E+01    0.0000E+00   -1.5769E+01   -1.5356E+01    3.9818E+00
 3076    1.0888E+01   -3.5109E+01    0.0000E+00    7.9390E+00   -8.5024E+00    1.4450E+00
 3077    4.1833E+00    3.1471E+01    0.0000E+00   -5.2182E+00    1.2980E+01    1.5712E+00
 3078   -1.1247E+01    3.5302E+01    0.0000E+00    7.4372E+00   -8.5713E+00    1.4330E+00
 3079   -2.8759E+01   -2.9344E+01    0.0000E+00   -1.8069E+00    2.1021E+00   -8.2409E-01
 3080   -3.0726E+01   -2.6445E+01    0.0000E+00   -1.9810E+00    2.1295E+00   -8.9302E-01
 3081    2.9100E+01    2.8926E+01    0.0000E+00   -2.6090E+00    9.7187E-01   -8.4667E-01
 3082    3.1043E+01    2.6630E+01    0.0000E+00   -1.3514E+00    2.5435E+00   -9.2841E-01
 3083   -3.2769E+01   -2.5637E+01    0.0000E+00    1.2109E+00    2.6561E+00   -1.0071E+00
 3084   -3.1440E+01   -2.1900E+01    0.0000E+00    4.7874E-01    3.2107E+00   -8.5914E-01
 3085    3.2712E+01    2.5798E+01    0.0000E+00    1.5048E+00    2.4879E+00   -1.0134E+00
 3086    3.0586E+01    2.2326E+01    0.0000E+00    1.6062E+00    2.8128E+00   -8.3564E-01
 3087    5.7691E+00   -4.4013E+01    0.0000E+00    1.7641E+01   -2.0280E+01    7.9308E+00
 3088    1.7572E+00   -4.3196E+01    0.0000E+00   -2.2876E+01    3.5029E+01    1.1259E+01
 3089   -5.7672E+00    4.4070E+01    0.0000E+00    1.7825E+01   -2.0167E+01    7.9885E+00
 3090   -1.7740E+00    4.3332E+01    0.0000E+00   -2.3008E+01    3.5796E+01    1.1479E+01
 3091    1.5195E+01    2.6365E+01    0.0000E+00   -6.1001E+00   -1.9481E+00   -1.4454E-01
 3092    2.5171E+01    2.9260E+01    0.0000E+00   -1.1884E+00    3.2349E+00   -6.3048E-01
 3093   -1.2189E+01   -1.6099E+01    0.0000E+00    4.0712E+00   -5.6963E-01   -6.1822E-01
 3094   -2.5567E+01   -3.0026E+01    0.0000E+00   -2.2074E-01    3.2842E+00   -6.6030E-01
 3095   -7.2786E+00   -1.7041E+01    0.0000E+00    6.3620E+00    1.5238E+00   -8.4568E-01
 3096   -2.0729E+01   -3.3057E+01    0.0000E+00   -1.8773E+00    4.3132E+00   -2.6922E-01
 3097    2.0994E+01    3.2923E+01    0.0000E+00   -3.7142E+00    2.7126E+00   -2.8357E-01
 3098    1.1240E+01    3.2057E+01    0.0000E+00   -7.4181E+00   -7.0057E+00    7.9258E-01
 3099   -1.1467E+01   -3.7049E+01    0.0000E+00   -6.8109E+00    9.4651E+00    1.5154E+00
 3100    6.3782E+00   -3.4128E+01    0.0000E+00   -6.2629E+00   -1.3646E+01    2.1425E+00
 3101   -1.5090E+01   -3.5272E+01    0.0000E+00   -7.1759E+00    3.6588E+00    5.9403E-01
 3102   -2.1577E+01   -2.5761E+01    0.0000E+00   -4.2836E+00    2.7216E-02   -4.8331E-01
 3103    9.8792E+00    3.3908E+01    0.0000E+00   -1.1404E+01    3.8429E+00    1.3575E+00
 3104    1.2730E+01    3.6394E+01    0.0000E+00   -9.6566E+00    3.3284E+00    1.1788E+00
 3105   -6.4459E+00    3.4281E+01    0.0000E+00   -6.0095E+00   -1.3834E+01    2.1862E+00
 3106    5.2967E+00    4.0602E+01    0.0000E+00   -2.3976E+01   -2.8584E+00    5.5925E+00
 3107   -3.4348E+01   -1.6655E+01    0.0000E+00    1.6976E+00    3.1452E+00   -8.9998E-01
 3108   -9.7747E+00   -7.7435E+00    0.0000E+00   -1.5978E+00   -5.7024E+00    1.4314E+00
 3109   -1.7904E+01    1.5257E+01    0.0000E+00   -3.5608E+00   -4.4545E-01   -4.4904E-01
 3110   -3.8887E+01    4.2558E+00    0.0000E+00    3.7346E+00    1.5976E+00   -9.5903E-01
 3111    1.9531E+01   -1.7129E+01    0.0000E+00   -2.8358E+00   -2.4622E+00   -4.7560E-01
 3112    3.7224E+01   -9.9881E+00    0.0000E+00    3.8333E+00    1.9575E-01   -9.1634E-01
 3113    9.3854E+00   -3.6822E+01    0.0000E+00   -4.6996E+00   -1.3150E+01    2.2422E+00
 3114    8.6018E+00   -2.8208E+01    0.0000E+00   -9.7492E+00   -9.4406E-01    5.6864E-01
 3115   -1.0226E+01   -2.2771E-01    0.0000E+00   -3.2210E+00   -4.2442E+00    8.4439E-01
 3116   -3.5745E+01    1.5908E+01    0.0000E+00    3.5286E+00   -4.2107E-01   -8.9704E-01
 3117   -9.4883E+00    3.7002E+01    0.0000E+00   -5.0340E+00   -1.2979E+01    2.2577E+00
 3118   -8.5892E+00    2.8119E+01    0.0000E+00   -9.6018E+00   -1.6579E+00    5.6568E-01
 3119    2.4696E+01    1.6796E+01    0.0000E+00   -1.1097E+00    3.3681E+00   -5.7671E-01
 3120    3.6718E+01    1.1674E+01    0.0000E+00    3.6893E+00    1.1431E+00   -9.4254E-01
 3121    5.5255E+00    1.5115E+00    0.0000E+00    2.2362E+00    1.0594E+01    1.5031E+00
 3122    3.0286E+01   -2.4000E+01    0.0000E+00    2.8206E+00   -1.3630E+00   -7.7207E-01
 3123    3.3951E+01    1.4823E+01    0.0000E+00    3.5625E+00   -8.3987E-01   -8.5155E-01
 3124    1.4530E+01    6.4615E+00    0.0000E+00    1.0449E+00   -4.8510E+00    4.6712E-01
 3125   -1.9092E+01   -5.1109E+00    0.0000E+00   -4.3227E+00    8.8547E-01   -8.4375E-02
 3126   -3.7851E+01   -5.2326E+00    0.0000E+00    3.7851E+00    1.4510E+00   -9.2293E-01
 3127   -1.6061E+01   -1.1803E+01    0.0000E+00   -1.3326E+00   -2.7675E+00   -2.9748E-01
 3128   -3.6010E+01   -1.0834E+01    0.0000E+00    2.7851E+00    2.6902E+00   -8.8617E-01
 3129   -2.0105E+00    2.0204E+00    0.0000E+00    6.3381E+00    1.0620E+01   -1.1593E-01
 3130   -2.3569E+01    2.9988E+01    0.0000E+00    2.0384E+00   -3.3002E+00   -4.4012E-01
 3131    1.8422E+01   -3.4036E+01    0.0000E+00    1.5412E+00   -5.6622E+00    1.0324E-01
 3132    1.8475E+01   -2.1645E+01    0.0000E+00   -3.8444E+00   -2.4153E+00   -3.9423E-01
 3133    2.3908E+01   -3.6825E+00    0.0000E+00   -2.7618E+00   -2.7002E+00   -4.1875E-01
 3134    3.8678E+01    2.1423E+00    0.0000E+00    3.0648E+00    2.7361E+00   -9.5894E-01
 3135   -2.8299E+01    2.6510E+01    0.0000E+00    2.8574E+00   -1.3025E+00   -6.8376E-01
 3136   -1.2160E+01    1.7851E+00    0.0000E+00   -4.1443E+00    6.7713E-01    2.4987E-01
 3137    3.7815E+01   -3.8159E+00    0.0000E+00    3.7760E+00    1.4006E+00   -9.0648E-01
 3138    1.0232E+01    2.3854E-01    0.0000E+00   -3.1179E+00   -4.2177E+00    7.7497E-01
 3139    3.4670E+01   -1.2788E+01    0.0000E+00    9.0905E-01    3.5449E+00   -8.1936E-01
 3140    3.3856E+01   -1.7424E+01    0.0000E+00    2.6198E+00   -2.2273E+00   -8.3703E-01
 3141    2.6705E+01   -2.5359E+01    0.0000E+00    3.2529E+00    1.0133E+00   -6.0895E-01
 3142    2.3343E+01   -2.8609E+01    0.0000E+00   -1.5229E+00   -3.6880E+00   -4.2179E-01
 3143   -1.8341E+01    3.3137E+01    0.0000E+00    5.7258E-01   -5.8876E+00    9.0137E-02
 3144   -1.2093E+01    3.0956E+01    0.0000E+00   -8.4515E+00   -3.5897E+00    6.1410E-01
 3145   -3.6297E+01    7.2592E+00    0.0000E+00    1.9121E+00    3.3980E+00   -8.3800E-01
 3146   -3.4992E+01    1.2035E+01    0.0000E+00    2.8437E+00   -2.3671E+00   -8.1716E-01
 3147    3.0856E+01    1.9729E+01    0.0000E+00    3.3320E+00    5.7756E-01   -7.9875E-01
 3148    2.6273E+01    1.4555E+01    0.0000E+00   -3.4924E+00    8.9513E-01   -5.9476E-01
 3149    3.5501E+00   -3.7627E+01    0.0000E+00    1.1350E+01    1.8714E+01    4.2816E+00
 3150    4.6325E+00   -2.9714E+01    0.0000E+00    6.6785E+00   -1.0379E+01    1.1400E+00
 3151   -3.5219E+00    3.7888E+01    0.0000E+00    1.0553E+01    1.9713E+01    4.4402E+00
 3152    3.3375E+00    2.4379E+01    0.0000E+00   -9.5724E+00    7.7648E-01    1.4940E-01
 3153   -1.4446E+01   -6.4074E+00    0.0000E+00    1.1521E+00   -4.8993E+00    4.4725E-01
 3154   -2.8800E+01   -2.5043E+01    0.0000E+00    6.6502E-01    3.0905E+00   -7.8597E-01
 3155   -1.6422E+00   -4.2580E+01    0.0000E+00   -1.9372E+00   -3.8807E+01    1.0296E+01
 3156   -7.4061E+00   -3.9915E+01    0.0000E+00   -1.3685E+01    1.3086E+01    3.8573E+00
 3157    1.5426E+00    4.2720E+01    0.0000E+00   -2.9471E+00   -3.9663E+01    1.0617E+01
 3158    7.0136E+00    3.9681E+01    0.0000E+00   -1.3008E+01    1.4528E+01    3.9348E+00
 3159    1.3675E+01    3.2473E+01    0.0000E+00   -8.1188E+00    3.0570E+00    5.1609E-01
 3160    3.0294E+00    2.9231E+01    0.0000E+00   -1.2474E+01    1.2257E+00    1.0913E+00
 3161    1.1150E+01   -1.4417E+01    0.0000E+00    3.5676E+00   -1.4951E+00   -5.2182E-01
 3162    1.0164E+01   -3.2835E+01    0.0000E+00   -3.8637E+00   -1.0553E+01    1.1839E+00
 3163   -1.9315E+00    1.2567E+01    0.0000E+00    2.4227E+00    5.2670E+00   -1.1922E+00
 3164   -1.0544E+01    3.2934E+01    0.0000E+00   -3.0365E+00   -1.0562E+01    1.1447E+00
 3165   -1.8101E+00   -4.0347E+01    0.0000E+00   -2.5647E+01   -1.5638E+01    6.9049E+00
 3166    7.9679E-01   -3.5209E+01    0.0000E+00   -1.9273E+01    2.0305E+00    3.3143E+00
 3167    1.5758E+00    4.0763E+01    0.0000E+00   -2.6432E+01   -1.7521E+01    7.3039E+00
 3168    6.3847E+00    3.5815E+01    0.0000E+00   -1.5883E+01    4.7917E+00    2.7089E+00
 3169   -7.2534E+00    3.6490E+01    0.0000E+00    1.0128E+01   -1.2717E+01    2.6981E+00
 3170   -6.4979E+00    4.0372E+01    0.0000E+00    1.3889E+01   -1.6022E+01    4.7159E+00
 3171    7.1855E+00   -3.6328E+01    0.0000E+00    1.0056E+01   -1.2709E+01    2.6536E+00
 3172    6.4889E+00   -4.0239E+01    0.0000E+00    1.3635E+01   -1.6091E+01    4.6466E+00
 3173   -2.2729E-02    3.9355E+01    0.0000E+00   -2.7422E+01    5.6419E+00    6.4256E+00
 3174    4.1177E+00    3.5742E+01    0.0000E+00   -7.7807E+00    1.6844E+01    3.1189E+00
 3175    7.4987E+00    3.7624E+01    0.0000E+00    1.3614E+00    1.6870E+01    2.9806E+00
 3176    7.6079E+00    3.3707E+01    0.0000E+00   -3.3785E+00    1.3360E+01    1.7058E+00
 3177   -1.1120E-01   -3.8848E+01    0.0000E+00   -2.5885E+01    6.1955E+00    5.9610E+00
 3178    2.7649E+00   -3.5518E+01    0.0000E+00   -9.8029E+00   -1.6445E+01    3.2464E+00
 3179   -8.0900E+00   -3.7612E+01    0.0000E+00    1.9802E+00    1.5958E+01    2.8868E+00
 3180   -6.5590E+00   -3.6081E+01    0.0000E+00   -1.2549E+01    1.0976E+01    2.6935E+00
 3181    1.7707E+01    3.0628E+01    0.0000E+00   -8.3500E-01   -6.0239E+00   -6.5360E-02
 3182    8.0234E+00    2.9563E+01    0.0000E+00   -6.9848E+00   -8.3814E+00    7.6194E-01
 3183    1.1373E+01    2.5767E+01    0.0000E+00   -7.7433E+00    1.3441E-01    4.7386E-02
 3184   -4.1905E-01    3.5607E+01    0.0000E+00   -1.9947E+01    1.8365E+00    3.5011E+00
 3185   -7.9782E+00    3.2424E+01    0.0000E+00    7.9201E+00   -9.7342E+00    1.4207E+00
 3186    2.9454E+00    3.3535E+01    0.0000E+00   -1.6338E+01    2.4862E+00    2.3849E+00
 3187   -1.5091E+00   -5.5397E+00    0.0000E+00   -1.1249E+01    3.7892E+00   -3.4727E+00
 3188    1.5666E+01   -2.9951E+01    0.0000E+00    1.1508E+00    6.8974E+00    1.2218E-01
 3189   -2.6083E-01   -1.0350E+01    0.0000E+00    6.5941E+00    8.4424E-01   -1.9170E+00
 3190    7.8547E+00   -3.2349E+01    0.0000E+00    7.6973E+00   -9.9687E+00    1.4088E+00
 3191   -5.7402E+00    3.8247E+01    0.0000E+00    1.9868E+01    2.6346E+00    4.0107E+00
 3192   -2.8393E+00    4.1737E+01    0.0000E+00   -3.2726E+01   -1.7100E+00    8.1462E+00
 3193    5.7311E+00   -3.8069E+01    0.0000E+00    1.9675E+01    2.5525E+00    3.9239E+00
 3194    2.8212E+00   -4.1558E+01    0.0000E+00   -3.2183E+01   -1.6714E+00    7.9405E+00
 3195    6.2926E+00    4.2867E+00    0.0000E+00   -1.2142E+01    1.5224E+01    5.9763E+00
 3196    9.0355E+00    5.0293E+00    0.0000E+00   -7.3924E+00   -7.9046E+00    3.7501E+00
 3197   -6.2932E+00   -4.2864E+00    0.0000E+00   -1.3087E+01    1.7440E+01    5.9940E+00
 3198   -9.0236E+00   -5.0128E+00    0.0000E+00   -7.7688E+00   -8.2773E+00    3.4224E+00
 3199   -4.2888E+00   -6.3018E+00    0.0000E+00   -8.8506E+00    2.0591E+01   -7.1513E+00
 3200   -7.5584E-01   -2.7734E+00    0.0000E+00   -1.4360E+01    2.5340E+01   -3.1002E+00
 3201    4.2734E+00    6.3136E+00    0.0000E+00   -7.1177E+00    1.8490E+01   -7.0640E+00
 3202    7.5690E-01    2.7794E+00    0.0000E+00   -1.3338E+01    2.4965E+01   -2.4922E+00
 3203   -2.7674E+00   -7.5905E-01    0.0000E+00   -1.4850E+01    2.4935E+01    1.9275E+00
 3204   -7.5050E+00    5.1054E-01    0.0000E+00   -4.8574E+00    1.9012E+00    9.1181E-01
 3205    2.0125E+00   -2.0131E+00    0.0000E+00   -1.2391E+01    1.2607E-01   -1.0700E+00
 3206    7.7899E+00   -2.5804E+01    0.0000E+00   -4.1585E+00   -7.8872E+00    2.9044E-01
 3207    2.7684E+00    7.6033E-01    0.0000E+00   -1.5001E+01    2.3975E+01    1.3276E+00
 3208    7.5092E+00   -5.0275E-01    0.0000E+00   -4.7355E+00    1.8139E+00    6.5565E-01
 3209   -3.2858E+00    6.8507E+00    0.0000E+00   -3.4603E+00    1.9222E+00   -9.8662E-01
 3210    1.4948E+00    5.5575E+00    0.0000E+00   -1.0623E+01    3.7276E+00   -2.6554E+00
 3211    7.5031E-01    3.7337E+01    0.0000E+00   -1.3523E+01   -1.8782E+01    4.4635E+00
 3212    2.9431E+00    3.7495E+01    0.0000E+00   -2.2017E+01    3.1970E+00    4.2101E+00
 3213   -4.1589E+00   -3.7039E+01    0.0000E+00   -1.9130E+01   -6.9626E+00    3.6982E+00
 3214    1.1488E+00   -2.7178E+01    0.0000E+00    5.1895E+00   -1.0059E+01    7.0702E-01
 3215   -4.0872E+00    3.3936E+01    0.0000E+00    9.0867E+00   -1.3628E+01    2.4176E+00
 3216   -2.6764E+00    3.5786E+01    0.0000E+00   -9.5544E+00   -1.7080E+01    3.4175E+00
 3217   -7.0679E+00    3.0097E+01    0.0000E+00   -4.6403E+00   -1.0586E+01    1.0516E+00
 3218   -3.1255E+00    3.1736E+01    0.0000E+00   -7.1316E+00   -1.2672E+01    1.7865E+00
 3219    7.0236E+00   -3.0076E+01    0.0000E+00   -5.0296E+00   -1.0429E+01    1.0401E+00
 3220    3.2239E+00   -3.1619E+01    0.0000E+00   -7.1172E+00   -1.2529E+01    1.7356E+00
 3221    6.5788E+00    3.1571E+01    0.0000E+00   -1.2650E+01    2.5998E+00    1.3666E+00
 3222    1.0413E+01    2.9849E+01    0.0000E+00   -9.5744E+00    2.0556E+00    5.9870E-01
 3223    1.4102E+01    2.8388E+01    0.0000E+00   -6.9356E+00    2.5600E+00    8.8396E-02
 3224    1.0010E+01    2.0538E+01    0.0000E+00   -3.5602E+00   -5.3640E+00   -4.6723E-01
 3225    9.5260E+00   -2.3832E+01    0.0000E+00   -7.4759E+00   -4.6419E-01   -4.3489E-03
 3226    1.0995E+01   -2.8720E+01    0.0000E+00   -3.2849E+00   -8.2959E+00    4.6368E-01
 3227    1.5111E+01    3.0505E+01    0.0000E+00   -6.2733E+00   -3.9062E+00    1.4722E-01
 3228    1.1537E+01    1.6217E+01    0.0000E+00    4.1097E+00    1.5534E+00   -6.9217E-01
 3229    4.1385E+00   -3.3760E+01    0.0000E+00    8.9509E+00   -1.3466E+01    2.3424E+00
 3230   -1.4794E-01   -3.3329E+01    0.0000E+00   -8.5107E+00   -1.4592E+01    2.4092E+00
 3231    4.5241E+00    2.6998E+01    0.0000E+00   -4.4375E+00    9.7767E+00    5.3936E-01
 3232    6.0147E-01    3.3558E+01    0.0000E+00   -9.7204E+00   -1.4099E+01    2.5286E+00
 3233    1.3688E+01    1.7696E+01    0.0000E+00    6.5302E-01    4.2656E+00   -4.9596E-01
 3234    1.1839E+01    2.8148E+01    0.0000E+00   -5.2431E+00   -6.5708E+00    2.0067E-01
 3235   -5.0738E+00    2.5283E+01    0.0000E+00   -9.4625E+00   -1.3905E-01    3.0632E-01
 3236   -1.2524E+01    2.6496E+01    0.0000E+00   -7.0665E+00   -2.3035E+00    1.0555E-01
 3237   -4.5739E+00    2.9753E+01    0.0000E+00    6.6929E+00   -1.0417E+01    1.1561E+00
 3238   -6.9415E-01    3.1537E+01    0.0000E+00   -1.4839E+01    7.8393E-01    1.8137E+00
 3239   -2.3506E-01   -2.9353E+01    0.0000E+00    1.2945E+01   -1.1086E-02    1.2184E+00
 3240   -1.7653E+00   -2.0108E+01    0.0000E+00    4.0379E+00   -7.0862E+00   -4.6559E-01
 3241    2.2522E+01    3.1778E+01    0.0000E+00   -4.0957E-01    4.0398E+00   -4.4001E-01
 3242    1.7461E+01    2.6105E+01    0.0000E+00   -1.2423E+00   -5.3760E+00   -2.7671E-01
 3243    6.7614E+00   -3.2607E+00    0.0000E+00    4.6359E-01    3.3381E+00   -1.5807E-01
 3244    1.9021E+01   -2.7449E+01    0.0000E+00    5.2068E+00    6.5646E-01   -2.2977E-01
 3245    1.9975E+00    1.8411E+01    0.0000E+00   -6.7157E+00    3.8129E+00   -6.9895E-01
 3246    7.1226E+00    2.7230E+01    0.0000E+00   -1.0009E+01    9.1581E-01    4.5457E-01
 3247    3.6980E+00   -2.7417E+01    0.0000E+00   -5.7904E+00   -9.4015E+00    7.1193E-01
 3248    2.3062E+00   -1.7731E+01    0.0000E+00    3.7123E+00   -5.9409E+00   -6.4023E-01
 3249   -1.7440E+01   -2.8638E+01    0.0000E+00    1.3462E-01    5.9489E+00   -1.6354E-01
 3250   -5.0420E+00   -9.0282E+00    0.0000E+00    1.1922E+01    3.2445E+00   -4.5501E+00
 3251    7.7278E+00    9.8606E+00    0.0000E+00    6.4252E+00   -1.7729E+00   -2.6242E+00
 3252    1.9119E+01    4.9293E+00    0.0000E+00   -4.2776E+00    1.1038E+00   -7.9285E-02
 3253   -7.7975E+00   -9.7435E+00    0.0000E+00    6.4658E+00   -1.7290E+00   -2.4522E+00
 3254   -2.2688E+01   -8.5421E+00    0.0000E+00   -3.8749E+00    5.5418E-01   -3.6810E-01
 3255    4.9642E+00    9.0842E+00    0.0000E+00    1.1090E+01    3.3036E+00   -4.7463E+00
 3256    1.6225E-01    1.0380E+01    0.0000E+00    6.4154E+00    1.0010E+00   -1.8288E+00
 3257    5.2600E-01   -7.5755E+00    0.0000E+00    1.1664E+00    5.9424E+00   -2.0479E+00
 3258    4.0219E+00   -4.0199E+00    0.0000E+00   -1.9996E+00    4.0714E+00   -7.6097E-01
 3259    1.0992E+01    2.9954E+00    0.0000E+00   -6.9189E+00    8.8840E-01    1.3133E+00
 3260    1.3909E+01   -2.2602E+01    0.0000E+00   -5.6924E+00   -1.0185E+00   -2.2875E-01
 3261   -1.0976E+01   -2.9745E+00    0.0000E+00   -6.9769E+00    9.9071E-01    1.2483E+00
 3262   -1.6328E+01    2.4896E+01    0.0000E+00   -5.4681E+00   -1.5043E+00   -1.7974E-01
 3263   -5.4603E-01    7.6084E+00    0.0000E+00    1.1998E+00    5.7562E+00   -1.7942E+00
 3264   -4.0124E+00    4.0407E+00    0.0000E+00   -2.0526E+00    4.0253E+00   -4.1770E-01
 3265   -8.7042E+00    5.2854E+00    0.0000E+00   -2.0662E+00    1.5783E+00   -1.9018E-01
 3266   -9.5324E+00    1.6741E+01    0.0000E+00   -2.8297E+00    3.9761E+00   -4.8361E-01
 3267    8.7394E+00   -5.2476E+00    0.0000E+00   -2.0417E+00    1.5601E+00   -2.9508E-01
 3268    3.2887E+00   -6.8160E+00    0.0000E+00   -3.5115E+00    2.0005E+00   -1.1975E+00
 3269    1.8962E+01    2.8250E+01    0.0000E+00   -5.1127E+00   -1.4256E+00   -2.8606E-01
 3270    2.1119E+01    2.3563E+01    0.0000E+00   -1.7180E+00   -3.8237E+00   -4.9475E-01
 3271    2.1431E+01    2.7978E+01    0.0000E+00   -2.6805E+00    3.5649E+00   -4.3298E-01
 3272    2.6078E+01    2.7345E+01    0.0000E+00   -3.3610E+00    2.6830E-01   -6.7243E-01
 3273   -3.5252E+00    2.7365E+01    0.0000E+00   -5.7659E+00   -9.4106E+00    7.1208E-01
 3274   -8.8673E-01    2.7085E+01    0.0000E+00    5.0836E+00   -1.0057E+01    6.8539E-01
 3275    4.9590E-01    2.9274E+01    0.0000E+00   -7.3561E+00   -1.0566E+01    1.1729E+00
 3276    5.1665E+00    2.2067E+01    0.0000E+00   -4.1009E+00    7.2975E+00   -2.4875E-01
 3277    9.0460E+00    2.5136E+01    0.0000E+00   -4.7726E+00   -6.9204E+00    5.7130E-02
 3278    1.3494E+01    2.4611E+01    0.0000E+00   -3.8833E+00    5.2810E+00   -2.1892E-01
 3279   -7.9683E+00    8.0310E+00    0.0000E+00    1.6510E+00    1.9216E+00   -4.9996E-01
 3280   -7.6438E+00    2.5693E+01    0.0000E+00   -3.9313E+00   -7.9844E+00    2.9640E-01
 3281   -1.4617E+01    3.1117E+01    0.0000E+00   -3.5745E-02   -7.7572E+00    3.8726E-01
 3282   -1.1048E+01    2.8469E+01    0.0000E+00   -6.3178E+00    6.1031E+00    4.4703E-01
 3283    1.2033E+01   -2.4439E+01    0.0000E+00   -2.7317E+00   -6.3490E+00   -2.9152E-02
 3284    6.7306E+00   -1.3430E+01    0.0000E+00   -9.6965E-01    4.3130E+00   -7.2382E-01
 3285    5.2773E+00   -2.5375E+01    0.0000E+00    4.9083E+00   -8.1004E+00    3.1115E-01
 3286    9.0548E-01   -3.1497E+01    0.0000E+00    7.8292E+00   -1.2566E+01    1.7964E+00
 3287    1.3711E+01    3.7063E+00    0.0000E+00   -3.7880E+00   -4.3660E+00    6.5265E-01
 3288    1.9402E+01   -2.3721E+00    0.0000E+00   -2.7653E+00   -2.8633E+00   -2.1829E-01
 3289   -1.3676E+01   -3.6910E+00    0.0000E+00   -3.7979E+00   -4.4211E+00    6.2655E-01
 3290   -1.9375E+01    2.3163E+00    0.0000E+00   -2.7787E+00   -2.8817E+00   -2.0100E-01
 3291    2.8938E+00    1.1099E+01    0.0000E+00    2.9823E+00    7.6549E+00   -2.3423E+00
 3292   -2.4315E+00    1.7407E+01    0.0000E+00    3.4157E+00   -5.9479E+00   -6.5469E-01
 3293   -3.0491E+00   -1.1040E+01    0.0000E+00    3.1562E+00    7.7966E+00   -2.3168E+00
 3294    5.1108E+00   -1.7997E+01    0.0000E+00   -3.9974E+00   -5.0049E+00   -5.2598E-01
 3295    9.7799E+00    7.8327E+00    0.0000E+00   -1.5162E+00   -5.1337E+00    1.4149E+00
 3296    6.1896E+00    1.4581E+01    0.0000E+00    4.9472E+00   -4.7545E+00   -1.4545E+00
 3297   -6.6130E+00   -1.4382E+01    0.0000E+00    4.6890E+00   -4.7726E+00   -1.4241E+00
 3298   -1.6928E+01   -1.4428E+01    0.0000E+00    2.3663E+00   -2.1958E+00   -4.5847E-01
 3299    1.2181E+01   -1.7679E+00    0.0000E+00   -4.1067E+00    6.3431E-01    2.0005E-01
 3300    1.7783E+01   -1.9146E+01    0.0000E+00    7.6153E-02   -4.2156E+00   -4.2951E-01
 3301    5.3137E+00   -8.7906E+00    0.0000E+00    1.1609E-01    3.3893E+00   -9.1989E-01
 3302    8.0250E+00   -7.9813E+00    0.0000E+00    1.6313E+00    1.9358E+00   -5.8308E-01
 3303   -1.0292E+01    1.9107E+01    0.0000E+00   -5.5251E+00   -1.2029E-01   -3.4839E-01
 3304   -1.1661E+01    2.4139E+01    0.0000E+00   -2.3946E+00   -6.4910E+00   -2.3420E-02
 3305   -4.9546E+00    1.7864E+01    0.0000E+00   -2.5112E+00    5.8607E+00   -5.2814E-01
 3306   -5.2867E+00    8.8373E+00    0.0000E+00    1.2917E-01    3.3565E+00   -8.1574E-01
 3307    1.8541E+01    2.3822E+01    0.0000E+00   -4.6514E+00   -1.1479E+00   -4.0210E-01
 3308    2.8917E+01    1.8205E+01    0.0000E+00    2.7456E-01    3.4619E+00   -7.1038E-01
