 *************************************************************************
 ************		    DDM3D_qua_part1		        **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Penny shape crack(section 3.1 of the companion paper)to verify the quadrilateral element                                  
 Modulus=  4.0000E+04  Poisson ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      1038
 Number of nodes   :      1091
 Times of iteration:        59
 Computing time    :      9.62 s
 Coordinates of center of gravity and displacement discontinuities of each element:
  No.	     Gx            Gy            Gz            Dx            Dy           Dz 
  757    2.7580E-01   -1.6305E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.7434E-05
  758    2.1762E-01   -1.6323E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8311E-05
  759    1.5942E-01   -1.6284E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8977E-05
  760    1.0126E-01   -1.6189E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.9438E-05
  761    4.3165E-02   -1.6039E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.9698E-05
  762   -1.4861E-02   -1.5837E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.9760E-05
  763   -7.2887E-02   -1.5593E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.9624E-05
  764   -1.3114E-01   -1.5327E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.9287E-05
  765   -1.8949E-01   -1.5062E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8740E-05
  766    7.8384E-01   -2.0165E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6523E-05
  767    7.2889E-01   -2.0349E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0339E-05
  768    6.7322E-01   -2.0687E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3590E-05
  769    6.1688E-01   -2.1098E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6394E-05
  770    5.6000E-01   -2.1520E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8827E-05
  771    5.0269E-01   -2.1909E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0939E-05
  772    4.4502E-01   -2.2242E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2762E-05
  773    3.8709E-01   -2.2504E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4324E-05
  774    3.2896E-01   -2.2690E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5643E-05
  775    2.7069E-01   -2.2797E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6733E-05
  776    2.1233E-01   -2.2825E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.7604E-05
  777    1.5394E-01   -2.2773E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8266E-05
  778    9.5571E-02   -2.2642E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8723E-05
  779    3.7263E-02   -2.2435E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8981E-05
  780   -2.0959E-02   -2.2157E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.9041E-05
  781   -7.9133E-02   -2.1819E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8904E-05
  782   -1.3743E-01   -2.1451E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8563E-05
  783   -1.9583E-01   -2.1082E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8010E-05
  784    7.7455E-01   -2.5836E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.5917E-05
  785    7.2050E-01   -2.6090E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9665E-05
  786    6.6551E-01   -2.6533E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2855E-05
  787    6.0967E-01   -2.7065E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5608E-05
  788    5.5314E-01   -2.7609E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7996E-05
  789    4.9606E-01   -2.8112E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0071E-05
  790    4.3853E-01   -2.8542E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1865E-05
  791    3.8066E-01   -2.8883E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3404E-05
  792    3.2254E-01   -2.9126E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4705E-05
  793    2.6424E-01   -2.9268E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5781E-05
  794    2.0583E-01   -2.9307E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6643E-05
  795    1.4737E-01   -2.9245E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.7297E-05
  796    8.8932E-02   -2.9081E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.7751E-05
  797    3.0557E-02   -2.8820E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8008E-05
  798   -2.7711E-02   -2.8466E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.8069E-05
  799   -8.5890E-02   -2.8037E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.7933E-05
  800   -1.4409E-01   -2.7569E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.7594E-05
  801   -2.0232E-01   -2.7099E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.7041E-05
  802    7.6250E-01   -3.1438E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.5189E-05
  803    7.0952E-01   -3.1770E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8846E-05
  804    6.5537E-01   -3.2323E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1954E-05
  805    6.0020E-01   -3.2981E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4634E-05
  806    5.4417E-01   -3.3652E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6960E-05
  807    4.8747E-01   -3.4272E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8982E-05
  808    4.3023E-01   -3.4803E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0734E-05
  809    3.7257E-01   -3.5226E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2238E-05
  810    3.1461E-01   -3.5529E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3512E-05
  811    2.5643E-01   -3.5709E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4568E-05
  812    1.9811E-01   -3.5764E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5416E-05
  813    1.3974E-01   -3.5694E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6061E-05
  814    8.1380E-02   -3.5501E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6511E-05
  815    2.3097E-02   -3.5188E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6767E-05
  816   -3.5059E-02   -3.4763E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6832E-05
  817   -9.3086E-02   -3.4246E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6703E-05
  818   -1.5103E-01   -3.3681E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6370E-05
  819   -2.0889E-01   -3.3111E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5822E-05
  820    7.4761E-01   -3.6953E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4345E-05
  821    6.9586E-01   -3.7371E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7886E-05
  822    6.4272E-01   -3.8041E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0887E-05
  823    5.8837E-01   -3.8831E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3471E-05
  824    5.3301E-01   -3.9634E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5713E-05
  825    4.7686E-01   -4.0376E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7665E-05
  826    4.2006E-01   -4.1013E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9359E-05
  827    3.6278E-01   -4.1522E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0816E-05
  828    3.0513E-01   -4.1890E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2054E-05
  829    2.4723E-01   -4.2112E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3082E-05
  830    1.8917E-01   -4.2186E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3909E-05
  831    1.3104E-01   -4.2113E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4542E-05
  832    7.2919E-02   -4.1895E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4986E-05
  833    1.4892E-02   -4.1535E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5243E-05
  834   -4.2989E-02   -4.1044E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5314E-05
  835   -1.0070E-01   -4.0443E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5195E-05
  836   -1.5822E-01   -3.9784E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4874E-05
  837   -2.1552E-01   -3.9118E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4338E-05
  838    7.2998E-01   -4.2353E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3385E-05
  839    6.7960E-01   -4.2867E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6784E-05
  840    6.2762E-01   -4.3665E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9651E-05
  841    5.7424E-01   -4.4594E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2113E-05
  842    5.1972E-01   -4.5535E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4249E-05
  843    4.6427E-01   -4.6405E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6110E-05
  844    4.0808E-01   -4.7155E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7728E-05
  845    3.5133E-01   -4.7755E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9124E-05
  846    2.9416E-01   -4.8194E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0312E-05
  847    2.3669E-01   -4.8464E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1303E-05
  848    1.7904E-01   -4.8564E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2104E-05
  849    1.2131E-01   -4.8494E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2721E-05
  850    6.3597E-02   -4.8256E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3157E-05
  851    5.9838E-03   -4.7856E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3415E-05
  852   -5.1463E-02   -4.7303E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3495E-05
  853   -1.0870E-01   -4.6625E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3389E-05
  854   -1.6562E-01   -4.5877E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3085E-05
  855   -2.2219E-01   -4.5116E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2567E-05
  856    7.0993E-01   -4.7598E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2298E-05
  857    6.6111E-01   -4.8221E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.5524E-05
  858    6.1048E-01   -4.9156E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8229E-05
  859    5.5825E-01   -5.0234E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0543E-05
  860    5.0471E-01   -5.1322E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2549E-05
  861    4.5011E-01   -5.2329E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4297E-05
  862    3.9467E-01   -5.3198E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5821E-05
  863    3.3859E-01   -5.3900E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7139E-05
  864    2.8203E-01   -5.4417E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8265E-05
  865    2.2513E-01   -5.4744E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9209E-05
  866    1.6802E-01   -5.4878E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9976E-05
  867    1.1082E-01   -5.4819E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0571E-05
  868    5.3630E-02   -5.4570E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0997E-05
  869   -3.4425E-03   -5.4137E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1256E-05
  870   -6.0329E-02   -5.3532E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1346E-05
  871   -1.1696E-01   -5.2784E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1259E-05
  872   -1.7317E-01   -5.1954E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0977E-05
  873   -2.2889E-01   -5.1103E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0484E-05
  874    6.8833E-01   -5.2624E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.1060E-05
  875    6.4145E-01   -5.3363E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4077E-05
  876    5.9246E-01   -5.4446E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6588E-05
  877    5.4156E-01   -5.5687E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8726E-05
  878    4.8912E-01   -5.6936E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0577E-05
  879    4.3545E-01   -5.8094E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2191E-05
  880    3.8084E-01   -5.9096E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3602E-05
  881    3.2549E-01   -5.9910E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4827E-05
  882    2.6960E-01   -6.0519E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5880E-05
  883    2.1332E-01   -6.0915E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6766E-05
  884    1.5680E-01   -6.1096E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7491E-05
  885    1.0017E-01   -6.1061E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8060E-05
  886    4.3552E-02   -6.0815E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8474E-05
  887   -1.2944E-02   -6.0362E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8734E-05
  888   -6.9240E-02   -5.9717E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8836E-05
  889   -1.2524E-01   -5.8912E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8769E-05
  890   -1.8072E-01   -5.8009E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8514E-05
  891   -2.3558E-01   -5.7074E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8051E-05
  892    6.6680E-01   -5.7320E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.9627E-05
  893    6.2266E-01   -5.8183E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2390E-05
  894    5.7567E-01   -5.9436E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4669E-05
  895    5.2624E-01   -6.0864E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6603E-05
  896    4.7491E-01   -6.2299E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8276E-05
  897    4.2215E-01   -6.3627E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9740E-05
  898    3.6829E-01   -6.4784E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1023E-05
  899    3.1361E-01   -6.5730E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2143E-05
  900    2.5830E-01   -6.6450E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3110E-05
  901    2.0256E-01   -6.6934E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3931E-05
  902    1.4653E-01   -6.7181E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4608E-05
  903    9.0373E-02   -6.7189E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5146E-05
  904    3.4213E-02   -6.6964E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5545E-05
  905   -2.1830E-02   -6.6510E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5803E-05
  906   -7.7664E-02   -6.5845E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5917E-05
  907   -1.3318E-01   -6.5002E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5871E-05
  908   -1.8807E-01   -6.4040E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5644E-05
  909   -2.4225E-01   -6.3025E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5215E-05
  910    6.4789E-01   -6.1525E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7967E-05
  911    6.0758E-01   -6.2547E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0386E-05
  912    5.6285E-01   -6.4018E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2383E-05
  913    5.1482E-01   -6.5676E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4086E-05
  914    4.6443E-01   -6.7334E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.5567E-05
  915    4.1235E-01   -6.8867E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6867E-05
  916    3.5902E-01   -7.0206E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8012E-05
  917    3.0476E-01   -7.1312E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9016E-05
  918    2.4980E-01   -7.2168E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9890E-05
  919    1.9433E-01   -7.2766E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0637E-05
  920    1.3853E-01   -7.3104E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1261E-05
  921    8.2551E-02   -7.3181E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1762E-05
  922    2.6548E-02   -7.3003E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2141E-05
  923   -2.9351E-02   -7.2575E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2395E-05
  924   -8.5042E-02   -7.1914E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2516E-05
  925   -1.4038E-01   -7.1054E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2488E-05
  926   -1.9503E-01   -7.0046E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2291E-05
  927   -2.4893E-01   -6.8953E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1899E-05
  928    6.3474E-01   -6.4998E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6085E-05
  929    5.9871E-01   -6.6347E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7963E-05
  930    5.5563E-01   -6.8176E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.9618E-05
  931    5.0835E-01   -7.0172E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.1061E-05
  932    4.5837E-01   -7.2128E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2325E-05
  933    4.0654E-01   -7.3918E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3442E-05
  934    3.5338E-01   -7.5477E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4433E-05
  935    2.9922E-01   -7.6772E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.5309E-05
  936    2.4428E-01   -7.7789E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6078E-05
  937    1.8875E-01   -7.8524E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.6743E-05
  938    1.3284E-01   -7.8975E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7305E-05
  939    7.6696E-02   -7.9142E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7762E-05
  940    2.0495E-02   -7.9031E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8114E-05
  941   -3.5620E-02   -7.8648E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8357E-05
  942   -9.1518E-02   -7.8008E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8482E-05
  943   -1.4704E-01   -7.7138E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8472E-05
  944   -2.0191E-01   -7.6079E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8307E-05
  945   -2.5596E-01   -7.4880E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7963E-05
  946   -2.6325E-01   -8.0796E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3192E-05
  947   -2.7141E-01   -8.6705E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7136E-05
  948   -2.8227E-01   -9.2681E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8517E-05
  949   -2.0840E-01   -8.2099E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3477E-05
  950   -2.1522E-01   -8.8088E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7377E-05
  951   -2.2405E-01   -9.4192E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8696E-05
  952   -1.5271E-01   -8.3199E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3608E-05
  953   -1.5801E-01   -8.9219E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7486E-05
  954   -1.6459E-01   -9.5385E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8777E-05
  955   -9.6423E-02   -8.4063E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3603E-05
  956   -1.0013E-01   -9.0067E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7480E-05
  957   -1.0432E-01   -9.6235E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8773E-05
  958   -3.9748E-02   -8.4663E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3481E-05
  959   -4.1817E-02   -9.0610E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7376E-05
  960   -4.3588E-02   -9.6728E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8701E-05
  961    1.7146E-02   -8.4978E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3258E-05
  962    1.6702E-02   -9.0834E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7188E-05
  963    1.7323E-02   -9.6858E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8569E-05
  964    7.4096E-02   -8.4995E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2941E-05
  965    7.5223E-02   -9.0730E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6924E-05
  966    7.8156E-02   -9.6622E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8385E-05
  967    1.3093E-01   -8.4709E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2538E-05
  968    1.3354E-01   -9.0294E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6590E-05
  969    1.3867E-01   -9.6019E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8153E-05
  970    1.8748E-01   -8.4116E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2049E-05
  971    1.9146E-01   -8.9525E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6190E-05
  972    1.9861E-01   -9.5053E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7877E-05
  973    2.4354E-01   -8.3216E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.1477E-05
  974    2.4876E-01   -8.8425E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.5726E-05
  975    2.5777E-01   -9.3728E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7559E-05
  976    2.9893E-01   -8.2009E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0824E-05
  977    3.0525E-01   -8.6995E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.5200E-05
  978    3.1591E-01   -9.2049E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7200E-05
  979    3.5346E-01   -8.0499E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0088E-05
  980    3.6071E-01   -8.5242E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.4613E-05
  981    3.7280E-01   -9.0025E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.6802E-05
  982    4.0689E-01   -7.8695E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.9267E-05
  983    4.1492E-01   -8.3173E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3963E-05
  984    4.2823E-01   -8.7667E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.6365E-05
  985    4.5894E-01   -7.6620E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.8352E-05
  986    4.6761E-01   -8.0809E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3244E-05
  987    4.8195E-01   -8.4989E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5883E-05
  988    5.0907E-01   -7.4327E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.7326E-05
  989    5.1831E-01   -7.8186E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.2448E-05
  990    5.3359E-01   -8.2018E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5355E-05
  991    5.5644E-01   -7.1920E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.6167E-05
  992    5.6634E-01   -7.5372E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.1568E-05
  993    5.8267E-01   -7.8797E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.4783E-05
  994    5.9953E-01   -6.9558E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.4881E-05
  995    6.1068E-01   -7.2446E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.0652E-05
  996    6.2856E-01   -7.5379E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.4219E-05
  997    6.3527E-01   -6.7421E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3656E-05
  998    6.4976E-01   -6.9419E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.9954E-05
  999    6.7064E-01   -7.1782E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.3853E-05
 1000    7.0941E-01   -6.7936E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.3883E-05
 1001    7.4589E-01   -6.3768E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.4260E-05
 1002    7.8041E-01   -5.9269E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.4794E-05
 1003    8.1290E-01   -5.4465E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5349E-05
 1004    8.4301E-01   -4.9392E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.5874E-05
 1005    8.7036E-01   -4.4093E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.6355E-05
 1006    8.9466E-01   -3.8603E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.6791E-05
 1007    9.1571E-01   -3.2951E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7183E-05
 1008    9.3337E-01   -2.7165E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7531E-05
 1009    9.4756E-01   -2.1268E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.7825E-05
 1010    9.5827E-01   -1.5281E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8056E-05
 1011    9.6542E-01   -9.2197E-02    0.0000E+00    0.0000E+00    0.0000E+00   -1.8219E-05
