 *************************************************************************
 ************		    FSM3D_tri_part1		        **********
 ************	      Algorithm developed by                    **********
 ************	  Kuriyama et al.(1995) and Wong & Cui (2021)   **********
 ************	   Codes developed by Wong & Cui (2021)	        **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Intact Brazilian disk(section S3-2 of the companion paper)to verify the triangular element                                  
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      3504
 Number of nodes   :      1754
 Times of iteration:       239
 Computing time    :    321.10 s
 Coordinates of center of gravity and fictitous stresses of each element:
  No.	     Gx            Gy            Gz            Px            Py           Pz 
  222    4.3100E+01   -2.5275E+01    3.7037E+01   -1.0732E-03    2.8131E-03    8.4735E-03
  223    4.2405E+01   -2.6424E+01    2.9630E+01    4.1857E-04   -3.8493E-03    7.3328E-03
  224    4.3100E+01   -2.5275E+01    3.1481E+01   -5.7188E-04    3.3062E-03    7.8387E-03
  225    4.2405E+01   -2.6424E+01    2.4074E+01   -2.9601E-05   -3.9526E-03    7.2307E-03
  226    4.3100E+01   -2.5275E+01    2.5926E+01   -1.1568E-04    3.4994E-03    7.6304E-03
  227    4.2405E+01   -2.6424E+01    1.8519E+01   -4.8391E-04   -3.7635E-03    7.4201E-03
  228    4.3100E+01   -2.5275E+01    2.0370E+01    3.2981E-04    3.4121E-03    7.7222E-03
  229    4.2405E+01   -2.6424E+01    1.2963E+01   -9.8472E-04   -3.2573E-03    8.0224E-03
  230    4.3100E+01   -2.5275E+01    1.4815E+01    8.0242E-04    3.0307E-03    8.1691E-03
  231    4.2405E+01   -2.6424E+01    7.4074E+00   -1.5228E-03   -2.3806E-03    9.5220E-03
  232    4.3100E+01   -2.5275E+01    9.2593E+00    1.3087E-03    2.3103E-03    9.2825E-03
  233    4.2405E+01   -2.6424E+01    1.8519E+00   -1.2598E-03   -9.6749E-04    1.4686E-02
  234    4.3100E+01   -2.5275E+01    3.7037E+00    1.5668E-03    1.1287E-03    1.2404E-02
  235    4.4394E+01   -2.2925E+01    4.6296E+01    1.6785E-03   -9.7472E-04    1.3215E-02
  236    4.4994E+01   -2.1725E+01    4.8148E+01   -1.2008E-03    5.5976E-05    1.6685E-02
  237    4.4394E+01   -2.2925E+01    4.0741E+01    1.4461E-03   -1.9304E-03    9.7645E-03
  238    4.4994E+01   -2.1725E+01    4.2593E+01   -1.5985E-03    1.2844E-03    1.0860E-02
  239    4.4394E+01   -2.2925E+01    3.5185E+01    9.3507E-04   -2.5647E-03    8.4884E-03
  240    4.4994E+01   -2.1725E+01    3.7037E+01   -1.0929E-03    1.9998E-03    9.1334E-03
  241    4.4394E+01   -2.2925E+01    2.9630E+01    4.3657E-04   -2.9179E-03    7.9510E-03
  242    4.4994E+01   -2.1725E+01    3.1481E+01   -5.9239E-04    2.4262E-03    8.4025E-03
  243    4.4394E+01   -2.2925E+01    2.4074E+01   -4.3857E-05   -3.0091E-03    7.8284E-03
  244    4.4994E+01   -2.1725E+01    2.5926E+01   -1.1267E-04    2.5954E-03    8.1554E-03
  245    4.4394E+01   -2.2925E+01    1.8519E+01   -5.2686E-04   -2.8424E-03    8.0601E-03
  246    4.4994E+01   -2.1725E+01    2.0370E+01    3.6077E-04    2.5184E-03    8.2671E-03
  247    4.4394E+01   -2.2925E+01    1.2963E+01   -1.0299E-03   -2.4023E-03    8.7667E-03
  248    4.4994E+01   -2.1725E+01    1.4815E+01    8.4419E-04    2.1857E-03    8.7926E-03
  249    4.4394E+01   -2.2925E+01    7.4074E+00   -1.5326E-03   -1.6536E-03    1.0446E-02
  250    4.4994E+01   -2.1725E+01    9.2593E+00    1.3298E-03    1.5653E-03    1.0048E-02
  251    4.4394E+01   -2.2925E+01    1.8519E+00   -1.1280E-03   -4.3076E-04    1.6077E-02
  252    4.4994E+01   -2.1725E+01    3.7037E+00    1.5176E-03    5.4144E-04    1.3453E-02
  253    4.6095E+01   -1.9279E+01    4.6296E+01    1.5908E-03   -5.1156E-04    1.4138E-02
  254    4.6596E+01   -1.8034E+01    4.8148E+01   -1.0649E-03   -3.3144E-04    1.7695E-02
  255    4.6095E+01   -1.9279E+01    4.0741E+01    1.4261E-03   -1.2969E-03    1.0469E-02
  256    4.6596E+01   -1.8034E+01    4.2593E+01   -1.5677E-03    7.2197E-04    1.1537E-02
  257    4.6095E+01   -1.9279E+01    3.5185E+01    9.3941E-04   -1.8216E-03    9.0846E-03
  258    4.6596E+01   -1.8034E+01    3.7037E+01   -1.0914E-03    1.3151E-03    9.6852E-03
  259    4.6095E+01   -1.9279E+01    2.9630E+01    4.3990E-04   -2.1183E-03    8.4873E-03
  260    4.6596E+01   -1.8034E+01    3.1481E+01   -5.9678E-04    1.6712E-03    8.8831E-03
  261    4.6095E+01   -1.9279E+01    2.4074E+01   -5.6136E-05   -2.1957E-03    8.3500E-03
  262    4.6596E+01   -1.8034E+01    2.5926E+01   -1.0617E-04    1.8137E-03    8.6077E-03
  263    4.6095E+01   -1.9279E+01    1.8519E+01   -5.5239E-04   -2.0546E-03    8.6134E-03
  264    4.6596E+01   -1.8034E+01    2.0370E+01    3.8131E-04    1.7487E-03    8.7348E-03
  265    4.6095E+01   -1.9279E+01    1.2963E+01   -1.0509E-03   -1.6852E-03    9.3977E-03
  266    4.6596E+01   -1.8034E+01    1.4815E+01    8.6709E-04    1.4690E-03    9.3195E-03
  267    4.6095E+01   -1.9279E+01    7.4074E+00   -1.5248E-03   -1.0619E-03    1.1214E-02
  268    4.6596E+01   -1.8034E+01    9.2593E+00    1.3341E-03    9.4973E-04    1.0683E-02
  269    4.6095E+01   -1.9279E+01    1.8519E+00   -1.0138E-03   -1.6851E-05    1.7219E-02
  270    4.6596E+01   -1.8034E+01    3.7037E+00    1.4688E-03    7.5701E-05    1.4310E-02
  271    4.7497E+01   -1.5507E+01    4.6296E+01    1.5099E-03   -1.4241E-04    1.4873E-02
  272    4.7896E+01   -1.4225E+01    4.8148E+01   -9.4882E-04   -6.3196E-04    1.8486E-02
  273    4.7497E+01   -1.5507E+01    4.0741E+01    1.3952E-03   -7.6836E-04    1.1038E-02
  274    4.7896E+01   -1.4225E+01    4.2593E+01   -1.5315E-03    2.5587E-04    1.2071E-02
  275    4.7497E+01   -1.5507E+01    3.5185E+01    9.2932E-04   -1.1858E-03    9.5746E-03
  276    4.7896E+01   -1.4225E+01    3.7037E+01   -1.0784E-03    7.3041E-04    1.0128E-02
  277    4.7497E+01   -1.5507E+01    2.9630E+01    4.3413E-04   -1.4241E-03    8.9346E-03
  278    4.7896E+01   -1.4225E+01    3.1481E+01   -5.9154E-04    1.0150E-03    9.2741E-03
  279    4.7497E+01   -1.5507E+01    2.4074E+01   -6.7377E-05   -1.4869E-03    8.7873E-03
  280    4.7896E+01   -1.4225E+01    2.5926E+01   -9.7378E-05    1.1296E-03    8.9785E-03
  281    4.7497E+01   -1.5507E+01    1.8519E+01   -5.6766E-04   -1.3731E-03    9.0741E-03
  282    4.7896E+01   -1.4225E+01    2.0370E+01    3.9591E-04    1.0776E-03    9.1173E-03
  283    4.7497E+01   -1.5507E+01    1.2963E+01   -1.0587E-03   -1.0760E-03    9.9154E-03
  284    4.7896E+01   -1.4225E+01    1.4815E+01    8.7980E-04    8.5294E-04    9.7461E-03
  285    4.7497E+01   -1.5507E+01    7.4074E+00   -1.5101E-03   -5.7427E-04    1.1834E-02
  286    4.7896E+01   -1.4225E+01    9.2593E+00    1.3313E-03    4.3408E-04    1.1191E-02
  287    4.7497E+01   -1.5507E+01    1.8519E+00   -9.1859E-04    3.0186E-04    1.8134E-02
  288    4.7896E+01   -1.4225E+01    3.7037E+00    1.4260E-03   -2.9656E-04    1.4990E-02
  289    4.8590E+01   -1.1634E+01    4.6296E+01    1.4368E-03    1.5798E-04    1.5430E-02
  290    4.8885E+01   -1.0325E+01    4.8148E+01   -8.4596E-04   -8.6698E-04    1.9063E-02
  291    4.8590E+01   -1.1634E+01    4.0741E+01    1.3610E-03   -3.1859E-04    1.1474E-02
  292    4.8885E+01   -1.0325E+01    4.2593E+01   -1.4956E-03   -1.3838E-04    1.2468E-02
  293    4.8590E+01   -1.1634E+01    3.5185E+01    9.1209E-04   -6.3167E-04    9.9568E-03
  294    4.8885E+01   -1.0325E+01    3.7037E+01   -1.0608E-03    2.2102E-04    1.0459E-02
  295    4.8590E+01   -1.1634E+01    2.9630E+01    4.2328E-04   -8.1130E-04    9.2878E-03
  296    4.8885E+01   -1.0325E+01    3.1481E+01   -5.8134E-04    4.3416E-04    9.5703E-03
  297    4.8590E+01   -1.1634E+01    2.4074E+01   -7.8215E-05   -8.5922E-04    9.1341E-03
  298    4.8885E+01   -1.0325E+01    2.5926E+01   -8.7176E-05    5.2026E-04    9.2611E-03
  299    4.8590E+01   -1.1634E+01    1.8519E+01   -5.7771E-04   -7.7361E-04    9.4377E-03
  300    4.8885E+01   -1.0325E+01    2.0370E+01    4.0772E-04    4.8178E-04    9.4088E-03
  301    4.8590E+01   -1.1634E+01    1.2963E+01   -1.0609E-03   -5.4886E-04    1.0320E-02
  302    4.8885E+01   -1.0325E+01    1.4815E+01    8.8840E-04    3.1311E-04    1.0069E-02
  303    4.8590E+01   -1.1634E+01    7.4074E+00   -1.4952E-03   -1.6479E-04    1.2313E-02
  304    4.8885E+01   -1.0325E+01    9.2593E+00    1.3279E-03   -6.6383E-06    1.1573E-02
  305    4.8590E+01   -1.1634E+01    1.8519E+00   -8.4259E-04    5.4944E-04    1.8834E-02
  306    4.8885E+01   -1.0325E+01    3.7037E+00    1.3922E-03   -5.9814E-04    1.5498E-02
  307    4.9369E+01   -7.6866E+00    4.6296E+01    1.3744E-03    4.0673E-04    1.5814E-02
  308    4.9558E+01   -6.3576E+00    4.8148E+01   -7.6630E-04   -1.0483E-03    1.9439E-02
  309    4.9369E+01   -7.6866E+00    4.0741E+01    1.3286E-03    7.5226E-05    1.1782E-02
  310    4.9558E+01   -6.3576E+00    4.2593E+01   -1.4647E-03   -4.8193E-04    1.2730E-02
  311    4.9369E+01   -7.6866E+00    3.5185E+01    8.9271E-04   -1.3626E-04    1.0230E-02
  312    4.9558E+01   -6.3576E+00    3.7037E+01   -1.0430E-03   -2.3548E-04    1.0680E-02
  313    4.9369E+01   -7.6866E+00    2.9630E+01    4.1016E-04   -2.5766E-04    9.5432E-03
  314    4.9558E+01   -6.3576E+00    3.1481E+01   -5.6939E-04   -9.3377E-05    9.7681E-03
  315    4.9369E+01   -7.6866E+00    2.4074E+01   -8.9033E-05   -2.9077E-04    9.3861E-03
  316    4.9558E+01   -6.3576E+00    2.5926E+01   -7.6224E-05   -3.5861E-05    9.4507E-03
  317    4.9369E+01   -7.6866E+00    1.8519E+01   -5.8595E-04   -2.3356E-04    9.7012E-03
  318    4.9558E+01   -6.3576E+00    2.0370E+01    4.1881E-04   -6.0475E-05    9.6048E-03
  319    4.9369E+01   -7.6866E+00    1.2963E+01   -1.0626E-03   -8.0595E-05    1.0610E-02
  320    4.9558E+01   -6.3576E+00    1.4815E+01    8.9688E-04   -1.7289E-04    1.0287E-02
  321    4.9369E+01   -7.6866E+00    7.4074E+00   -1.4851E-03    1.8879E-04    1.2654E-02
  322    4.9558E+01   -6.3576E+00    9.2593E+00    1.3287E-03   -3.9457E-04    1.1831E-02
  323    4.9369E+01   -7.6866E+00    1.8519E+00   -7.8518E-04    7.4041E-04    1.9327E-02
  324    4.9558E+01   -6.3576E+00    3.7037E+00    1.3725E-03   -8.4708E-04    1.5843E-02
  325    4.9828E+01   -3.6889E+00    4.6296E+01    1.3297E-03    6.2246E-04    1.6033E-02
  326    4.9909E+01   -2.3490E+00    4.8148E+01   -7.2189E-04   -1.1976E-03    1.9623E-02
  327    4.9828E+01   -3.6889E+00    4.0741E+01    1.3020E-03    4.3383E-04    1.1963E-02
  328    4.9909E+01   -2.3490E+00    4.2593E+01   -1.4424E-03   -7.9480E-04    1.2859E-02
  329    4.9828E+01   -3.6889E+00    3.5185E+01    8.7444E-04    3.2184E-04    1.0394E-02
  330    4.9909E+01   -2.3490E+00    3.7037E+01   -1.0282E-03   -6.5996E-04    1.0788E-02
  331    4.9828E+01   -3.6889E+00    2.9630E+01    3.9664E-04    2.5798E-04    9.6989E-03
  332    4.9909E+01   -2.3490E+00    3.1481E+01   -5.5773E-04   -5.8851E-04    9.8650E-03
  333    4.9828E+01   -3.6889E+00    2.4074E+01   -1.0002E-04    2.3951E-04    9.5407E-03
  334    4.9909E+01   -2.3490E+00    2.5926E+01   -6.4993E-05   -5.5952E-04    9.5440E-03
  335    4.9828E+01   -3.6889E+00    1.8519E+01   -5.9447E-04    2.6827E-04    9.8627E-03
  336    4.9909E+01   -2.3490E+00    2.0370E+01    4.3040E-04   -5.7004E-04    9.7024E-03
  337    4.9828E+01   -3.6889E+00    1.2963E+01   -1.0670E-03    3.5016E-04    1.0787E-02
  338    4.9909E+01   -2.3490E+00    1.4815E+01    9.0764E-04   -6.2604E-04    1.0397E-02
  339    4.9828E+01   -3.6889E+00    7.4074E+00   -1.4836E-03    5.0691E-04    1.2861E-02
  340    4.9909E+01   -2.3490E+00    9.2593E+00    1.3365E-03   -7.5025E-04    1.1964E-02
  341    4.9828E+01   -3.6889E+00    1.8519E+00   -7.5876E-04    8.9404E-04    1.9625E-02
  342    4.9909E+01   -2.3490E+00    3.7037E+00    1.3726E-03   -1.0636E-03    1.6028E-02
  343    4.9963E+01    3.3279E-01    4.6296E+01    1.3051E-03    8.2654E-04    1.6092E-02
  344    4.9936E+01    1.6748E+00    4.8148E+01   -7.0640E-04   -1.3406E-03    1.9616E-02
  345    4.9963E+01    3.3279E-01    4.0741E+01    1.2830E-03    7.7698E-04    1.2019E-02
  346    4.9936E+01    1.6748E+00    4.2593E+01   -1.4301E-03   -1.0963E-03    1.2855E-02
  347    4.9963E+01    3.3279E-01    3.5185E+01    8.5916E-04    7.6301E-04    1.0449E-02
  348    4.9936E+01    1.6748E+00    3.7037E+01   -1.0178E-03   -1.0724E-03    1.0783E-02
  349    4.9963E+01    3.3279E-01    2.9630E+01    3.8381E-04    7.5611E-04    9.7536E-03
  350    4.9936E+01    1.6748E+00    3.1481E+01   -5.4748E-04   -1.0715E-03    9.8596E-03
  351    4.9963E+01    3.3279E-01    2.4074E+01   -1.1121E-04    7.5204E-04    9.5966E-03
  352    4.9936E+01    1.6748E+00    2.5926E+01   -5.3795E-05   -1.0710E-03    9.5391E-03
  353    4.9963E+01    3.3279E-01    1.8519E+01   -6.0436E-04    7.5235E-04    9.9213E-03
  354    4.9936E+01    1.6748E+00    2.0370E+01    4.4303E-04   -1.0672E-03    9.6998E-03
  355    4.9963E+01    3.3279E-01    1.2963E+01   -1.0758E-03    7.6363E-04    1.0851E-02
  356    4.9936E+01    1.6748E+00    1.4815E+01    9.2180E-04   -1.0665E-03    1.0399E-02
  357    4.9963E+01    3.3279E-01    7.4074E+00   -1.4923E-03    8.0919E-04    1.2934E-02
  358    4.9936E+01    1.6748E+00    9.2593E+00    1.3523E-03   -1.0932E-03    1.1973E-02
  359    4.9963E+01    3.3279E-01    1.8519E+00   -7.6807E-04    1.0357E-03    1.9734E-02
  360    4.9936E+01    1.6748E+00    3.7037E+00    1.3922E-03   -1.2686E-03    1.6052E-02
  361    4.9774E+01    4.3523E+00    4.6296E+01    1.2972E-03    1.0371E-03    1.5992E-02
  362    4.9639E+01    5.6878E+00    4.8148E+01   -7.1060E-04   -1.4913E-03    1.9414E-02
  363    4.9774E+01    4.3523E+00    4.0741E+01    1.2724E-03    1.1239E-03    1.1950E-02
  364    4.9639E+01    5.6878E+00    4.2593E+01   -1.4277E-03   -1.4051E-03    1.2718E-02
  365    4.9774E+01    4.3523E+00    3.5185E+01    8.4751E-04    1.2073E-03    1.0395E-02
  366    4.9639E+01    5.6878E+00    3.7037E+01   -1.0122E-03   -1.4926E-03    1.0665E-02
  367    4.9774E+01    4.3523E+00    2.9630E+01    3.7209E-04    1.2569E-03    9.7077E-03
  368    4.9639E+01    5.6878E+00    3.1481E+01   -5.3888E-04   -1.5625E-03    9.7513E-03
  369    4.9774E+01    4.3523E+00    2.4074E+01   -1.2250E-04    1.2670E-03    9.5539E-03
  370    4.9639E+01    5.6878E+00    2.5926E+01   -4.2798E-05   -1.5904E-03    9.4355E-03
  371    4.9774E+01    4.3523E+00    1.8519E+01   -6.1581E-04    1.2388E-03    9.8772E-03
  372    4.9639E+01    5.6878E+00    2.0370E+01    4.5661E-04   -1.5721E-03    9.5962E-03
  373    4.9774E+01    4.3523E+00    1.2963E+01   -1.0892E-03    1.1796E-03    1.0801E-02
  374    4.9639E+01    5.6878E+00    1.4815E+01    9.3932E-04   -1.5141E-03    1.0291E-02
  375    4.9774E+01    4.3523E+00    7.4074E+00   -1.5108E-03    1.1144E-03    1.2873E-02
  376    4.9639E+01    5.6878E+00    9.2593E+00    1.3760E-03   -1.4424E-03    1.1856E-02
  377    4.9774E+01    4.3523E+00    1.8519E+00   -8.0444E-04    1.1822E-03    1.9650E-02
  378    4.9639E+01    5.6878E+00    3.7037E+00    1.4289E-03   -1.4788E-03    1.5915E-02
  379    4.9262E+01    8.3435E+00    4.6296E+01    1.3057E-03    1.2685E-03    1.5730E-02
  380    4.9020E+01    9.6638E+00    4.8148E+01   -7.4610E-04   -1.6616E-03    1.9020E-02
  381    4.9262E+01    8.3435E+00    4.0741E+01    1.2695E-03    1.4935E-03    1.1757E-02
  382    4.9020E+01    9.6638E+00    4.2593E+01   -1.4348E-03   -1.7395E-03    1.2447E-02
  383    4.9262E+01    8.3435E+00    3.5185E+01    8.3898E-04    1.6746E-03    1.0233E-02
  384    4.9020E+01    9.6638E+00    3.7037E+01   -1.0105E-03   -1.9405E-03    1.0433E-02
  385    4.9262E+01    8.3435E+00    2.9630E+01    3.6128E-04    1.7805E-03    9.5624E-03
  386    4.9020E+01    9.6638E+00    3.1481E+01   -5.3130E-04   -2.0818E-03    9.5404E-03
  387    4.9262E+01    8.3435E+00    2.4074E+01   -1.3367E-04    1.8046E-03    9.4139E-03
  388    4.9020E+01    9.6638E+00    2.5926E+01   -3.2026E-05   -2.1381E-03    9.2336E-03
  389    4.9262E+01    8.3435E+00    1.8519E+01   -6.2822E-04    1.7477E-03    9.7314E-03
  390    4.9020E+01    9.6638E+00    2.0370E+01    4.7041E-04   -2.1049E-03    9.3923E-03
  391    4.9262E+01    8.3435E+00    1.2963E+01   -1.1064E-03    1.6177E-03    1.0638E-02
  392    4.9020E+01    9.6638E+00    1.4815E+01    9.5903E-04   -1.9890E-03    1.0074E-02
  393    4.9262E+01    8.3435E+00    7.4074E+00   -1.5382E-03    1.4407E-03    1.2680E-02
  394    4.9020E+01    9.6638E+00    9.2593E+00    1.4063E-03   -1.8169E-03    1.1614E-02
  395    4.9262E+01    8.3435E+00    1.8519E+00   -8.6695E-04    1.3493E-03    1.9371E-02
  396    4.9020E+01    9.6638E+00    3.7037E+00    1.4816E-03   -1.7109E-03    1.5614E-02
  397    4.8431E+01    1.2281E+01    4.6296E+01    1.3335E-03    1.5407E-03    1.5307E-02
  398    4.8084E+01    1.3577E+01    4.8148E+01   -8.1752E-04   -1.8783E-03    1.8430E-02
  399    4.8431E+01    1.2281E+01    4.0741E+01    1.2726E-03    1.9059E-03    1.1440E-02
  400    4.8084E+01    1.3577E+01    4.2593E+01   -1.4495E-03   -2.1197E-03    1.2040E-02
  401    4.8431E+01    1.2281E+01    3.5185E+01    8.3181E-04    2.1855E-03    9.9644E-03
  402    4.8084E+01    1.3577E+01    3.7037E+01   -1.0103E-03   -2.4369E-03    1.0088E-02
  403    4.8431E+01    1.2281E+01    2.9630E+01    3.5049E-04    2.3475E-03    9.3201E-03
  404    4.8084E+01    1.3577E+01    3.1481E+01   -5.2316E-04   -2.6502E-03    9.2286E-03
  405    4.8431E+01    1.2281E+01    2.4074E+01   -1.4435E-04    2.3852E-03    9.1791E-03
  406    4.8084E+01    1.3577E+01    2.5926E+01   -2.1354E-05   -2.7347E-03    8.9357E-03
  407    4.8431E+01    1.2281E+01    1.8519E+01   -6.4005E-04    2.2997E-03    9.4859E-03
  408    4.8084E+01    1.3577E+01    2.0370E+01    4.8304E-04   -2.6865E-03    9.0895E-03
  409    4.8431E+01    1.2281E+01    1.2963E+01   -1.1252E-03    2.0983E-03    1.0364E-02
  410    4.8084E+01    1.3577E+01    1.4815E+01    9.7852E-04   -2.5120E-03    9.7484E-03
  411    4.8431E+01    1.2281E+01    7.4074E+00   -1.5722E-03    1.8073E-03    1.2353E-02
  412    4.8084E+01    1.3577E+01    9.2593E+00    1.4408E-03   -2.2369E-03    1.1244E-02
  413    4.8431E+01    1.2281E+01    1.8519E+00   -9.5485E-04    1.5551E-03    1.8895E-02
  414    4.8084E+01    1.3577E+01    3.7037E+00    1.5489E-03   -1.9830E-03    1.5146E-02
  415    4.7286E+01    1.6138E+01    4.6296E+01    1.3766E-03    1.8764E-03    1.4718E-02
  416    4.6835E+01    1.7403E+01    4.8148E+01   -9.1183E-04   -2.1634E-03    1.7631E-02
  417    4.7286E+01    1.6138E+01    4.0741E+01    1.2782E-03    2.3823E-03    1.0998E-02
  418    4.6835E+01    1.7403E+01    4.2593E+01   -1.4675E-03   -2.5673E-03    1.1494E-02
  419    4.7286E+01    1.6138E+01    3.5185E+01    8.2284E-04    2.7615E-03    9.5915E-03
  420    4.6835E+01    1.7403E+01    3.7037E+01   -1.0074E-03   -3.0037E-03    9.6295E-03
  421    4.7286E+01    1.6138E+01    2.9630E+01    3.3810E-04    2.9791E-03    8.9846E-03
  422    4.6835E+01    1.7403E+01    3.1481E+01   -5.1172E-04   -3.2894E-03    8.8181E-03
  423    4.7286E+01    1.6138E+01    2.4074E+01   -1.5400E-04    3.0300E-03    8.8538E-03
  424    4.6835E+01    1.7403E+01    2.5926E+01   -1.0487E-05   -3.4016E-03    8.5451E-03
  425    4.7286E+01    1.6138E+01    1.8519E+01   -6.4878E-04    2.9160E-03    9.1440E-03
  426    4.6835E+01    1.7403E+01    2.0370E+01    4.9221E-04   -3.3386E-03    8.6910E-03
  427    4.7286E+01    1.6138E+01    1.2963E+01   -1.1421E-03    2.6429E-03    9.9795E-03
  428    4.6835E+01    1.7403E+01    1.4815E+01    9.9380E-04   -3.1052E-03    9.3146E-03
  429    4.7286E+01    1.6138E+01    7.4074E+00   -1.6100E-03    2.2348E-03    1.1890E-02
  430    4.6835E+01    1.7403E+01    9.2593E+00    1.4754E-03   -2.7240E-03    1.0744E-02
  431    4.7286E+01    1.6138E+01    1.8519E+00   -1.0667E-03    1.8186E-03    1.8215E-02
  432    4.6835E+01    1.7403E+01    3.7037E+00    1.6291E-03   -2.3155E-03    1.4505E-02
  433    4.5834E+01    1.9891E+01    4.6296E+01    1.4276E-03    2.2955E-03    1.3956E-02
  434    4.5283E+01    2.1115E+01    4.8148E+01   -1.0231E-03   -2.5325E-03    1.6612E-02
  435    4.5834E+01    1.9891E+01    4.0741E+01    1.2805E-03    2.9462E-03    1.0430E-02
  436    4.5283E+01    2.1115E+01    4.2593E+01   -1.4824E-03   -3.1061E-03    1.0804E-02
  437    4.5834E+01    1.9891E+01    3.5185E+01    8.0709E-04    3.4259E-03    9.1169E-03
  438    4.5283E+01    2.1115E+01    3.7037E+01   -9.9563E-04   -3.6655E-03    9.0579E-03
  439    4.5834E+01    1.9891E+01    2.9630E+01    3.2152E-04    3.6977E-03    8.5610E-03
  440    4.5283E+01    2.1115E+01    3.1481E+01   -4.9284E-04   -4.0228E-03    8.3130E-03
  441    4.5834E+01    1.9891E+01    2.4074E+01   -1.6186E-04    3.7611E-03    8.4436E-03
  442    4.5283E+01    2.1115E+01    2.5926E+01    1.0760E-06   -4.1616E-03    8.0672E-03
  443    4.5834E+01    1.9891E+01    1.8519E+01   -6.5056E-04    3.6194E-03    8.7100E-03
  444    4.5283E+01    2.1115E+01    2.0370E+01    4.9458E-04   -4.0840E-03    8.2009E-03
  445    4.5834E+01    1.9891E+01    1.2963E+01   -1.1515E-03    3.2750E-03    9.4851E-03
  446    4.5283E+01    2.1115E+01    1.4815E+01    9.9889E-04   -3.7927E-03    8.7740E-03
  447    4.5834E+01    1.9891E+01    7.4074E+00   -1.6462E-03    2.7465E-03    1.1288E-02
  448    4.5283E+01    2.1115E+01    9.2593E+00    1.5037E-03   -3.3028E-03    1.0112E-02
  449    4.5834E+01    1.9891E+01    1.8519E+00   -1.2003E-03    2.1626E-03    1.7323E-02
  450    4.5283E+01    2.1115E+01    3.7037E+00    1.7178E-03   -2.7313E-03    1.3682E-02
  451    4.4085E+01    2.3515E+01    4.6296E+01    1.4810E-03    2.8223E-03    1.3009E-02
  452    4.3437E+01    2.4691E+01    4.8148E+01   -1.1498E-03   -3.0112E-03    1.5354E-02
  453    4.4085E+01    2.3515E+01    4.0741E+01    1.2713E-03    3.6243E-03    9.7339E-03
  454    4.3437E+01    2.4691E+01    4.2593E+01   -1.4852E-03   -3.7641E-03    9.9636E-03
  455    4.4085E+01    2.3515E+01    3.5185E+01    7.7731E-04    4.2046E-03    8.5442E-03
  456    4.3437E+01    2.4691E+01    3.7037E+01   -9.6572E-04   -4.4497E-03    8.3735E-03
  457    4.4085E+01    2.3515E+01    2.9630E+01    2.9701E-04    4.5274E-03    8.0564E-03
  458    4.3437E+01    2.4691E+01    3.1481E+01   -4.6050E-04   -4.8758E-03    7.7184E-03
  459    4.4085E+01    2.3515E+01    2.4074E+01   -1.6692E-04    4.6020E-03    7.9565E-03
  460    4.3437E+01    2.4691E+01    2.5926E+01    1.4107E-05   -5.0388E-03    7.5092E-03
  461    4.4085E+01    2.3515E+01    1.8519E+01   -6.3990E-04    4.4346E-03    8.1898E-03
  462    4.3437E+01    2.4691E+01    2.0370E+01    4.8541E-04   -4.9479E-03    7.6256E-03
  463    4.4085E+01    2.3515E+01    1.2963E+01   -1.1453E-03    4.0210E-03    8.8825E-03
  464    4.3437E+01    2.4691E+01    1.4815E+01    9.8513E-04   -4.6016E-03    8.1289E-03
  465    4.4085E+01    2.3515E+01    7.4074E+00   -1.6732E-03    3.3691E-03    1.0542E-02
  466    4.3437E+01    2.4691E+01    9.2593E+00    1.5162E-03   -4.0020E-03    9.3414E-03
  467    4.4085E+01    2.3515E+01    1.8519E+00   -1.3509E-03    2.6118E-03    1.6205E-02
  468    4.3437E+01    2.4691E+01    3.7037E+00    1.8075E-03   -3.2572E-03    1.2663E-02
  469    4.2049E+01    2.6986E+01    4.6296E+01    1.5286E-03    3.4871E-03    1.1864E-02
  470    4.1309E+01    2.8106E+01    4.8148E+01   -1.2865E-03   -3.6294E-03    1.3833E-02
  471    4.2049E+01    2.6986E+01    4.0741E+01    1.2388E-03    4.4487E-03    8.9053E-03
  472    4.1309E+01    2.8106E+01    4.2593E+01   -1.4632E-03   -4.5756E-03    8.9617E-03
  473    4.2049E+01    2.6986E+01    3.5185E+01    7.2323E-04    5.1270E-03    7.8778E-03
  474    4.1309E+01    2.8106E+01    3.7037E+01   -9.0468E-04   -5.3888E-03    7.5768E-03
  475    4.2049E+01    2.6986E+01    2.9630E+01    2.5932E-04    5.4950E-03    7.4800E-03
  476    4.1309E+01    2.8106E+01    3.1481E+01   -4.0635E-04   -5.8772E-03    7.0415E-03
  477    4.2049E+01    2.6986E+01    2.4074E+01   -1.6782E-04    5.5785E-03    7.4027E-03
  478    4.1309E+01    2.8106E+01    2.5926E+01    2.9709E-05   -6.0599E-03    6.8808E-03
  479    4.2049E+01    2.6986E+01    1.8519E+01   -6.0923E-04    5.3890E-03    7.5911E-03
