 *************************************************************************
 ************		    DDFS3D_qua_part1		       **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Flawed Brazilian disk(section 3.3 of the companion paper)to verify the quadrilateral element                               
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  1.0000E+15
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      2094
 Number of nodes   :      2102
 Times of iteration:        94
 Computing time    :     40.89 s
 Coordinates of center of gravity and DD/FS of each element:
 No.	     Gx            Gy            Gz           Dx/Px         Dy/Py         Dz/Pz
 1599   -1.0421E+01   -4.6993E+01    0.0000E+00   -9.8063E+00   -2.4271E+00    5.9040E+00
 1600    3.2372E+00    4.8045E+01    0.0000E+00   -4.5087E+01    2.7500E+00    2.3163E+01
 1601   -1.9846E+01    4.0460E+01    0.0000E+00    2.3706E+00    2.6747E+00    3.9260E-01
 1602   -3.2466E+00   -4.7851E+01    0.0000E+00   -4.5683E+01    4.4502E+00    2.2868E+01
 1603   -8.4876E-01   -4.3737E+01    0.0000E+00   -4.6909E+01   -2.7965E+00    1.3876E+01
 1604   -1.3965E+01   -4.6085E+01    0.0000E+00    6.4605E+00    1.5652E+00    3.5868E+00
 1605   -3.8609E+00   -4.3863E+01    0.0000E+00   -3.5328E+01    5.2688E+00    1.0996E+01
 1606    3.8207E+00    4.4438E+01    0.0000E+00   -3.6925E+01    6.5368E+00    1.1912E+01
 1607    3.5394E+01    3.2449E+01    0.0000E+00    2.0169E+00    1.4849E-01   -1.7033E+00
 1608    2.7651E+01    3.4581E+01    0.0000E+00    1.8383E+00   -5.8268E-01   -6.9608E-01
 1609   -3.5493E+01   -3.2359E+01    0.0000E+00    2.0267E+00    2.7016E-01   -1.7324E+00
 1610   -2.5527E+01   -3.6531E+01    0.0000E+00    3.0394E-01   -1.9821E+00   -4.9326E-01
 1611    1.0387E+01    4.4078E+01    0.0000E+00    1.1049E+01   -5.2560E+00    4.0245E+00
 1612    1.7412E+01    4.5194E+01    0.0000E+00    4.4398E+00    1.5872E+00    2.2164E+00
 1613    1.3197E+01    4.0826E+01    0.0000E+00    6.1530E+00    7.1399E+00    1.8376E+00
 1614    2.0708E+01    4.3668E+01    0.0000E+00   -2.6671E+00   -1.2838E+00    1.0071E+00
 1615    1.9336E+01    4.0720E+01    0.0000E+00    2.3349E+00   -3.0065E+00    5.3083E-01
 1616    2.2108E+01    3.8822E+01    0.0000E+00    1.1440E+00   -2.5745E+00   -1.9761E-02
 1617   -6.0281E+00    4.3937E+01    0.0000E+00    1.2781E+01   -2.2028E+01    7.8801E+00
 1618    5.6648E+00   -4.2762E+01    0.0000E+00   -1.7453E+01   -1.9279E+01    7.2262E+00
 1619   -2.4046E+01   -4.1720E+01    0.0000E+00    1.3307E+00    6.7747E-01    5.1690E-02
 1620    2.4892E+01    3.6776E+01    0.0000E+00   -2.1723E+00   -1.7641E-01   -4.1160E-01
 1621   -1.3483E+01   -4.2445E+01    0.0000E+00   -7.3332E+00    4.0235E+00    2.1241E+00
 1622   -1.7431E+01   -4.4894E+01    0.0000E+00   -4.0968E+00   -1.6230E+00    2.0137E+00
 1623   -1.9738E+01   -3.9967E+01    0.0000E+00    2.6583E+00   -2.7408E+00    3.6253E-01
 1624   -1.2834E+01   -3.8762E+01    0.0000E+00    7.3470E+00    7.1045E+00    1.5812E+00
 1625   -2.2699E+01   -3.8367E+01    0.0000E+00    1.3384E+00   -2.3025E+00   -1.3522E-01
 1626   -3.2857E+01    2.9372E+01    0.0000E+00    2.2075E+00   -9.8756E-01   -1.0605E+00
 1627   -1.7908E+01    4.4796E+01    0.0000E+00   -4.0902E+00    3.6562E-01    1.8101E+00
 1628   -2.5563E+01    3.6972E+01    0.0000E+00    4.0953E-01   -1.8790E+00   -4.9227E-01
 1629   -3.5159E+01    2.6568E+01    0.0000E+00    2.6598E+00   -7.2204E-01   -1.1763E+00
 1630   -4.2820E+01    2.1740E+01    0.0000E+00   -3.7064E+00   -3.3746E-01   -2.3516E+00
 1631   -1.4229E+01    4.6027E+01    0.0000E+00    6.3358E+00   -5.9480E-01    3.3803E+00
 1632   -2.2865E+01    3.8931E+01    0.0000E+00   -6.2363E-01   -2.3390E+00   -1.2398E-01
 1633   -4.2042E+01    1.4003E+01    0.0000E+00    3.9481E+00    1.3377E-01   -1.4666E+00
 1634   -4.6847E+01    1.0894E+01    0.0000E+00   -4.6065E+00   -5.1946E-01   -2.6790E+00
 1635   -4.2262E+01   -2.2895E+01    0.0000E+00   -3.6418E+00   -5.1080E-01   -2.3634E+00
 1636   -3.3001E+01   -2.9404E+01    0.0000E+00    1.7651E+00    1.5937E+00   -1.0887E+00
 1637   -4.5387E+01   -1.5799E+01    0.0000E+00    4.2608E+00    1.0357E+00   -2.5919E+00
 1638   -3.7431E+01   -2.3556E+01    0.0000E+00    2.7223E+00    1.5919E+00   -1.3036E+00
 1639   -4.2069E+01   -1.3975E+01    0.0000E+00    3.7999E+00    1.3451E+00   -1.4857E+00
 1640   -3.4569E+01   -2.0926E+01    0.0000E+00   -2.5617E+00   -2.0146E+00   -9.6620E-01
 1641   -3.9285E+01   -2.0510E+01    0.0000E+00    3.1213E+00    1.5764E+00   -1.3865E+00
 1642   -4.3648E+01   -6.9931E+00    0.0000E+00    4.1740E+00    1.1463E+00   -1.5177E+00
 1643   -4.2926E+01   -1.0507E+01    0.0000E+00    4.0398E+00    1.1510E+00   -1.4955E+00
 1644   -4.4456E+01    1.8224E+01    0.0000E+00    4.0302E+00    6.9256E-01   -2.4818E+00
 1645   -4.0737E+01    1.7318E+01    0.0000E+00   -3.6920E+00    3.3748E-01   -1.4157E+00
 1646   -4.8010E+01    3.2557E+00    0.0000E+00    4.7991E+00    1.0783E+00   -2.7821E+00
 1647   -3.6311E+01   -1.8067E+01    0.0000E+00   -2.9085E+00   -1.9291E+00   -1.0133E+00
 1648   -4.4390E+01    3.6611E+00    0.0000E+00   -4.3912E+00   -4.1292E-01   -1.5808E+00
 1649   -4.3927E+01    7.1968E+00    0.0000E+00   -4.3070E+00   -1.8926E-01   -1.5588E+00
 1650   -3.9151E+01    2.0542E+01    0.0000E+00   -3.3825E+00    5.1269E-01   -1.3529E+00
 1651   -3.8753E+01   -1.2566E+01    0.0000E+00    3.6730E+00    1.1767E+00   -1.0705E+00
 1652   -3.7271E+01    2.3630E+01    0.0000E+00    3.0604E+00   -4.8105E-01   -1.2723E+00
 1653    2.4376E+01   -3.2684E+01    0.0000E+00   -3.3566E+00   -2.2627E-01   -5.0092E-01
 1654    4.2134E+01    2.2997E+01    0.0000E+00    3.6121E+00    5.4095E-01   -2.3193E+00
 1655    3.2759E+01    2.9674E+01    0.0000E+00    1.3523E+00   -1.9170E+00   -1.0631E+00
 1656    3.3252E+01   -2.3046E+01    0.0000E+00   -1.8633E+00   -2.4560E+00   -9.4250E-01
 1657    1.8176E+01   -4.4556E+01    0.0000E+00   -3.7711E+00    8.5388E-01    1.6136E+00
 1658    2.6305E+01   -3.5671E+01    0.0000E+00   -2.0803E+00   -2.3731E-01   -6.1102E-01
 1659    3.5036E+01    2.6888E+01    0.0000E+00    1.1582E+00   -2.4704E+00   -1.1821E+00
 1660    3.9901E+01   -1.9443E+01    0.0000E+00   -8.8954E-01   -3.4389E+00   -1.4167E+00
 1661    4.3080E+01   -2.1357E+01    0.0000E+00   -3.7467E+00    5.9395E-01   -2.4226E+00
 1662    4.3526E+01   -9.3795E+00    0.0000E+00   -3.6168E-01   -4.2234E+00   -1.5581E+00
 1663    4.1950E+01    1.4532E+01    0.0000E+00   -6.7313E-01    3.9519E+00   -1.4889E+00
 1664    4.8050E+01   -2.7743E+00    0.0000E+00   -4.8978E+00    6.6292E-01   -2.8013E+00
 1665    4.6534E+01    1.2396E+01    0.0000E+00    4.6337E+00    4.4886E-01   -2.7221E+00
 1666    3.1469E+01    1.2977E+01    0.0000E+00    3.6819E+00   -1.4597E-01   -7.0030E-01
 1667    4.3120E+01    1.1276E+01    0.0000E+00   -8.0610E-01    4.1394E+00   -1.5518E+00
 1668    4.7974E+01    4.8807E+00    0.0000E+00    4.9613E+00    1.4827E-01   -2.8524E+00
 1669    4.4552E+01    4.6380E+00    0.0000E+00    5.5786E-02   -4.4631E+00   -1.6335E+00
 1670    2.0393E+01   -3.9575E+01    0.0000E+00   -3.0142E+00    1.8919E+00    1.9337E-01
 1671    2.1828E+01   -3.4708E+01    0.0000E+00   -3.9732E+00    7.6140E-01   -2.4827E-01
 1672    4.1435E+01   -1.6239E+01    0.0000E+00    8.4045E-01    3.7369E+00   -1.4848E+00
 1673    1.4545E+01   -4.5807E+01    0.0000E+00    5.8436E+00   -1.5059E+00    3.0486E+00
 1674    1.7237E+01   -4.1108E+01    0.0000E+00   -3.7952E+00    3.5343E+00    8.7495E-01
 1675    1.0678E+01   -4.6515E+01    0.0000E+00   -9.5785E+00   -4.1589E-01    5.0781E+00
 1676    4.4051E+01   -5.8097E+00    0.0000E+00   -2.6439E-01   -4.3466E+00   -1.5621E+00
 1677    2.2925E+00   -4.3484E+01    0.0000E+00    3.8785E+01    1.3854E+01    1.2266E+01
 1678    3.1269E+01   -2.5674E+01    0.0000E+00   -2.1251E+00   -2.0232E+00   -8.8009E-01
 1679    1.0762E+01   -4.2753E+01    0.0000E+00   -4.8885E+00    1.1310E+01    3.4263E+00
 1680   -1.6568E+01    4.1702E+01    0.0000E+00    4.1497E+00    3.5957E+00    1.1460E+00
 1681   -2.3230E+01    3.4948E+01    0.0000E+00    1.0131E+00   -3.2475E+00   -3.5470E-01
 1682    7.0453E-01    4.4371E+01    0.0000E+00   -5.2104E+01   -1.1056E+00    1.5522E+01
 1683   -2.4965E+01    3.2600E+01    0.0000E+00   -1.3669E+00    2.8790E+00   -5.1951E-01
 1684   -1.0475E+01    4.6967E+01    0.0000E+00   -9.8978E+00   -9.4828E-01    5.7482E+00
 1685   -2.8005E+01    3.4613E+01    0.0000E+00   -1.0025E+00    1.6402E+00   -7.3969E-01
 1686   -2.4976E+00    4.4240E+01    0.0000E+00    4.1713E+01    1.4251E+01    1.3729E+01
 1687   -1.3119E+01    4.2684E+01    0.0000E+00    6.9243E+00    5.2089E+00    2.2945E+00
 1688   -7.0385E+00   -4.3822E+01    0.0000E+00   -2.0490E+01    6.8078E+00    6.6735E+00
 1689    7.1151E+00    4.4375E+01    0.0000E+00   -2.0246E+01    6.0184E+00    6.9217E+00
 1690    1.7557E+01    3.7988E+01    0.0000E+00    5.5722E+00    2.0042E+00    4.9710E-01
 1691   -3.0558E+01   -3.2008E+01    0.0000E+00    1.1403E+00    1.7027E+00   -9.3724E-01
 1692    1.1014E+01    3.7903E+01    0.0000E+00    1.2135E+01   -2.2394E+00    1.9741E+00
 1693    1.3558E+01    4.3465E+01    0.0000E+00   -7.2034E+00    2.7814E+00    2.3947E+00
 1694   -1.6647E+01   -4.1345E+01    0.0000E+00   -4.6395E+00    3.1287E+00    1.0756E+00
 1695   -1.2651E+01   -3.5252E+01    0.0000E+00   -2.5129E-01   -1.0057E+01    1.1117E+00
 1696   -2.1381E+01   -3.5093E+01    0.0000E+00    1.7563E+00   -3.7625E+00   -1.7642E-01
 1697    2.2673E+01    3.3782E+01    0.0000E+00    3.7463E-01   -3.7517E+00   -3.1881E-01
 1698    2.0003E+01    3.5858E+01    0.0000E+00   -1.0423E+00    4.6276E+00    1.9953E-02
 1699   -4.4887E+00   -3.9885E+01    0.0000E+00   -2.4384E+01    2.5243E+00    5.7701E+00
 1700    2.5365E+01    3.1676E+01    0.0000E+00    2.8766E-01    3.1186E+00   -5.5327E-01
 1701   -2.3942E+01   -3.3618E+01    0.0000E+00    3.3005E+00    2.0198E-01   -4.3860E-01
 1702    4.3260E+00    4.0955E+01    0.0000E+00   -2.6731E+01    3.5546E+00    6.6010E+00
 1703    1.5422E+01    3.9897E+01    0.0000E+00   -4.8568E+00    5.3872E+00    1.0922E+00
 1704   -1.5840E+01   -3.7917E+01    0.0000E+00   -5.3513E+00    4.9835E+00    7.7074E-01
 1705   -2.7971E+01   -2.9063E+01    0.0000E+00    1.2672E+00    2.5814E+00   -7.2446E-01
 1706    3.5514E+01    1.8357E+01    0.0000E+00   -2.8865E+00   -1.8982E+00   -9.6515E-01
 1707    3.0171E+01    2.7053E+01    0.0000E+00    1.5536E+00    2.3778E+00   -8.2052E-01
 1708   -6.4091E+00    2.6242E+00    0.0000E+00   -1.5695E+00    3.6362E+00    1.1826E-01
 1709   -3.0661E+01    1.5550E+01    0.0000E+00    3.4688E+00    1.3539E-01   -7.2622E-01
 1710   -2.7150E+01    3.0030E+01    0.0000E+00    1.7006E+00   -2.4498E+00   -6.6917E-01
 1711   -3.8325E+01    1.3261E+01    0.0000E+00    3.7110E+00   -3.8809E-01   -1.0480E+00
 1712   -1.2949E+01    2.2254E+00    0.0000E+00   -2.7093E+00   -2.9387E+00    1.9947E-01
 1713   -4.0881E+01   -1.7331E+01    0.0000E+00    3.5131E+00    1.4386E+00   -1.4557E+00
 1714   -3.0502E+01   -2.6647E+01    0.0000E+00   -1.6730E+00   -2.3095E+00   -8.4245E-01
 1715   -4.4183E+01   -3.4646E+00    0.0000E+00    4.2845E+00    1.0497E+00   -1.5479E+00
 1716   -3.7971E+01   -1.5456E+01    0.0000E+00    1.1309E+00   -3.5209E+00   -1.0699E+00
 1717   -3.9190E+01   -9.1681E+00    0.0000E+00    3.9139E+00    7.3112E-01   -1.0500E+00
 1718   -4.3113E+01    1.0639E+01    0.0000E+00    4.1372E+00    3.5958E-01   -1.5154E+00
 1719   -3.9963E+01   -5.7681E+00    0.0000E+00    5.3776E-01   -4.0511E+00   -1.0683E+00
 1720   -4.4458E+01    9.1894E-02    0.0000E+00   -4.4039E+00   -5.8056E-01   -1.5737E+00
 1721   -3.3801E+01    2.2023E+01    0.0000E+00    2.8485E+00   -1.3311E+00   -9.3804E-01
 1722   -3.5621E+01   -7.6861E+00    0.0000E+00   -3.7199E+00   -1.2484E+00   -8.2036E-01
 1723   -4.0477E+01    7.0751E+00    0.0000E+00    4.0350E+00    2.2177E-01   -1.1195E+00
 1724   -2.8305E+01   -1.7155E+01    0.0000E+00   -3.4815E+00    5.5851E-03   -6.5425E-01
 1725   -3.5333E+01   -2.6545E+01    0.0000E+00   -2.3484E+00   -1.4716E+00   -1.2082E+00
 1726    3.8351E+01   -1.4654E+01    0.0000E+00   -1.1790E+00   -3.4931E+00   -1.0874E+00
 1727    4.0497E+01   -1.7031E+00    0.0000E+00   -2.2261E-01   -4.1293E+00   -1.0908E+00
 1728    4.0941E+01    7.2406E+00    0.0000E+00    8.0582E-01   -4.0490E+00   -1.1644E+00
 1729    1.3134E+01   -2.1265E+00    0.0000E+00    3.1735E+00   -2.5147E+00    2.0569E-01
 1730    3.2254E+01    2.4474E+01    0.0000E+00   -2.2940E+00   -1.9099E+00   -8.9613E-01
 1731    4.4365E+01   -2.2561E+00    0.0000E+00    1.7388E-01    4.4227E+00   -1.5712E+00
 1732    4.0456E+01   -5.1683E+00    0.0000E+00   -4.6431E-01    4.0611E+00   -1.1067E+00
 1733    2.2404E+01   -2.9956E+01    0.0000E+00   -4.2144E+00   -1.4598E-01   -4.1590E-01
 1734    3.7079E+01    2.3871E+01    0.0000E+00    1.0040E+00   -2.9444E+00   -1.2699E+00
 1735    3.9713E+01    9.9881E+00    0.0000E+00    3.8161E+00    1.1782E+00   -1.0994E+00
 1736    1.4019E+01   -4.2259E+01    0.0000E+00   -4.8439E+00    6.0932E+00    1.8744E+00
 1737    2.0261E+01   -2.7529E+01    0.0000E+00    3.4466E-03    4.8184E+00   -3.4281E-01
 1738    3.8874E+01    2.0746E+01    0.0000E+00   -8.0164E-01    3.3594E+00   -1.3383E+00
 1739    1.9107E+01   -3.6450E+01    0.0000E+00    4.7986E+00   -1.9732E+00    1.2633E-01
 1740   -7.2706E+00   -4.0321E+01    0.0000E+00    8.1176E+00    1.7685E+01    4.3854E+00
 1741    3.1563E+01   -3.0905E+01    0.0000E+00   -1.5522E+00   -1.6257E+00   -1.0165E+00
 1742    4.4064E+01    7.9979E+00    0.0000E+00   -6.6184E-01    4.3289E+00   -1.6155E+00
 1743    3.6183E+01    8.3986E+00    0.0000E+00    3.8061E+00    9.3228E-01   -8.5241E-01
 1744    2.3433E+01   -3.7753E+01    0.0000E+00   -2.4612E+00    7.1407E-01   -2.7958E-01
 1745    4.2665E+01   -1.2881E+01    0.0000E+00    5.3824E-01    4.0280E+00   -1.5352E+00
 1746    3.6802E+01   -1.7507E+01    0.0000E+00   -1.4184E+00   -3.1818E+00   -1.0405E+00
 1747    3.8129E+01   -2.2517E+01    0.0000E+00   -1.0348E+00   -3.0715E+00   -1.3395E+00
 1748    3.7194E+01    1.5550E+01    0.0000E+00    1.5663E+00   -3.3127E+00   -1.0132E+00
 1749    3.5088E+01   -2.0314E+01    0.0000E+00   -1.6242E+00   -2.8450E+00   -9.9306E-01
 1750    4.0277E+01   -8.5294E+00    0.0000E+00   -3.5780E-01   -3.9883E+00   -1.1294E+00
 1751   -2.1237E+01    3.6538E+01    0.0000E+00   -5.2494E-01   -3.9489E+00   -9.8391E-02
 1752   -9.6038E+00    4.3416E+01    0.0000E+00   -1.1200E+01   -8.9277E+00    4.2190E+00
 1753   -3.0504E+01    2.0089E+01    0.0000E+00    2.3517E+00   -2.3195E+00   -7.6397E-01
 1754    7.4975E+00    4.1017E+01    0.0000E+00   -1.8697E+01    5.1669E+00    4.5898E+00
 1755   -1.8574E+01    3.7619E+01    0.0000E+00   -2.6854E+00   -4.5692E+00    2.9497E-01
 1756    2.7883E+01    2.9448E+01    0.0000E+00    9.4723E-01    2.6898E+00   -7.1245E-01
 1757    2.0420E+01    3.0808E+01    0.0000E+00    9.4194E-01   -4.7840E+00   -2.4102E-01
 1758   -2.5894E+01   -3.1542E+01    0.0000E+00    4.2591E-01    2.9764E+00   -6.0624E-01
 1759   -2.0177E+01   -3.1872E+01    0.0000E+00    2.6813E+00   -4.1957E+00   -1.8808E-01
 1760    2.5556E+01    2.6845E+01    0.0000E+00    6.5566E-01    3.3863E+00   -6.0102E-01
 1761   -2.3118E+01   -3.0642E+01    0.0000E+00   -1.5758E+00    3.5666E+00   -4.2833E-01
 1762   -1.5975E+01   -3.0640E+01    0.0000E+00   -6.5258E+00   -2.3354E+00    1.1403E-01
 1763    1.5188E+01    2.9488E+01    0.0000E+00   -4.3284E+00    5.6194E+00    1.2647E-01
 1764   -1.7521E+01   -3.3471E+01    0.0000E+00   -3.5062E+00    5.2914E+00    1.4776E-01
 1765   -1.5106E+01   -3.4849E+01    0.0000E+00    4.8639E+00   -6.3693E+00    5.8921E-01
 1766   -9.9313E+00   -3.9762E+01    0.0000E+00    1.1106E+01   -8.9495E+00    2.8400E+00
 1767    1.5074E+01    3.5634E+01    0.0000E+00    7.9709E+00    1.1775E+00    6.9203E-01
 1768    1.0510E+01    4.0977E+01    0.0000E+00    1.2108E+01   -5.6017E+00    2.9235E+00
 1769   -2.6134E+01    2.5410E+01    0.0000E+00   -1.8811E+00    2.9079E+00   -6.2965E-01
 1770   -9.9290E+00   -3.4125E+01    0.0000E+00   -2.2485E+00    1.1837E+01    1.4438E+00
 1771   -5.6930E+00   -3.6124E+01    0.0000E+00   -1.7185E+01   -3.5368E+00    3.0524E+00
 1772    4.8218E+00    3.7614E+01    0.0000E+00   -2.0230E+01    2.1729E+00    3.9399E+00
 1773   -1.2340E+01    3.9303E+01    0.0000E+00    6.5419E+00   -8.5194E+00    1.8470E+00
 1774    1.6005E+00    3.7353E+01    0.0000E+00    2.2657E+01    1.3026E+00    4.5114E+00
 1775    1.0735E+01   -3.9794E+01    0.0000E+00    9.7020E+00   -8.6329E+00    2.4374E+00
 1776   -1.3774E+00   -3.6457E+01    0.0000E+00    5.2670E+00    2.0581E+01    3.7815E+00
 1777   -2.8278E+01   -2.4221E+01    0.0000E+00   -2.5112E+00    2.0003E+00   -7.1391E-01
 1778   -3.7455E+01    6.5985E+00    0.0000E+00   -3.7001E+00    1.3118E+00   -9.0564E-01
 1779   -4.0936E+01    7.3239E-01    0.0000E+00   -4.1296E+00   -5.0727E-01   -1.1195E+00
 1780   -3.3258E+01   -1.5326E+01    0.0000E+00   -2.2889E+00   -2.7535E+00   -8.0507E-01
 1781   -3.4485E+01    1.2410E+01    0.0000E+00   -1.1513E+00   -3.4577E+00   -8.2668E-01
 1782   -3.5694E+01    1.9260E+01    0.0000E+00   -3.1080E+00    1.2333E+00   -9.9365E-01
 1783    1.4384E+01   -2.8423E+01    0.0000E+00    3.4317E+00   -6.3107E+00    1.0744E-01
 1784    2.8563E+01   -2.3284E+01    0.0000E+00   -2.6659E+00   -1.8975E+00   -7.3442E-01
 1785   -3.9457E+01    1.0168E+01    0.0000E+00    3.8893E+00   -2.6567E-01   -1.0795E+00
 1786   -3.5774E+01   -1.3034E+01    0.0000E+00   -1.0280E+00   -3.5955E+00   -8.8810E-01
 1787   -3.2644E+01    1.7799E+01    0.0000E+00    3.0332E+00   -1.5061E+00   -8.1866E-01
 1788   -2.8241E+01    2.2690E+01    0.0000E+00    2.1025E+00   -2.5591E+00   -7.0325E-01
 1789    2.5819E+01   -2.1298E+01    0.0000E+00    2.2271E+00   -2.7323E+00   -6.4085E-01
 1790   -3.5409E+01    5.1465E+00    0.0000E+00    3.4035E+00    1.9253E+00   -7.9723E-01
 1791    2.7040E+01   -1.8627E+01    0.0000E+00   -2.5431E+00   -2.3330E+00   -6.5680E-01
 1792    1.6271E+01   -3.7880E+01    0.0000E+00   -5.8599E+00    3.7259E+00    6.6586E-01
 1793    2.0229E+01   -3.1977E+01    0.0000E+00   -4.9169E+00    8.6074E-01   -2.0479E-01
 1794   -3.0059E+01   -2.1595E+01    0.0000E+00   -1.9001E+00    2.6390E+00   -7.5949E-01
 1795   -3.2687E+01   -2.3876E+01    0.0000E+00   -2.1836E+00   -2.0913E+00   -9.1657E-01
 1796   -1.5575E+01    3.8599E+01    0.0000E+00   -5.5515E+00    4.9008E+00    9.1354E-01
 1797    3.6917E+01   -1.0549E+01    0.0000E+00    2.4066E+00    2.9345E+00   -9.2374E-01
 1798    3.5473E+01   -1.2871E+01    0.0000E+00   -1.7397E+00   -3.2200E+00   -8.8371E-01
 1799   -3.6260E+01   -4.5680E+00    0.0000E+00   -3.8443E+00   -1.0738E+00   -8.2993E-01
 1800   -4.0541E+01   -2.4941E+00    0.0000E+00   -4.0596E+00   -8.3040E-01   -1.0924E+00
 1801   -3.7946E+01    4.1485E+00    0.0000E+00   -3.9830E+00    3.2774E-01   -9.1613E-01
 1802   -3.7173E+01    1.6331E+01    0.0000E+00    3.4952E+00   -6.0475E-01   -1.0279E+00
 1803   -3.3874E+01    1.5405E+01    0.0000E+00   -3.2078E+00    1.4212E+00   -8.3733E-01
 1804    3.5312E+01    1.2258E+01    0.0000E+00    9.5680E-01    3.6452E+00   -8.5076E-01
 1805    3.3760E+01   -1.5394E+01    0.0000E+00    2.1623E+00    2.7695E+00   -8.4287E-01
 1806    3.9588E+01   -1.1694E+01    0.0000E+00    1.0144E+00    3.7330E+00   -1.1244E+00
 1807    3.8682E+01    1.2974E+01    0.0000E+00    3.4914E+00    1.6116E+00   -1.0702E+00
 1808    2.7630E+01    2.4562E+01    0.0000E+00   -1.5258E+00   -2.8762E+00   -6.8521E-01
 1809    4.0802E+01    1.6396E+00    0.0000E+00   -4.2620E-01   -4.1438E+00   -1.1141E+00
 1810    3.7386E+01   -8.0809E+00    0.0000E+00   -3.9481E-02   -3.8918E+00   -9.2129E-01
 1811    3.1371E+01    1.9824E+01    0.0000E+00   -3.0170E+00   -1.4217E+00   -7.8417E-01
 1812    3.4087E+01    2.1619E+01    0.0000E+00   -2.7367E+00   -1.6748E+00   -9.4532E-01
 1813    3.5025E+01   -8.7461E+00    0.0000E+00   -2.5028E+00   -2.8659E+00   -8.1493E-01
 1814    3.6242E+01   -1.2280E+00    0.0000E+00   -1.0379E+00    3.8619E+00   -8.2537E-01
 1815    4.1302E+01    4.6007E+00    0.0000E+00   -1.6780E-01   -4.1818E+00   -1.1709E+00
 1816    2.9588E+01    2.2193E+01    0.0000E+00   -2.0638E+00   -2.5001E+00   -7.4309E-01
 1817    1.3432E+01   -3.8989E+01    0.0000E+00   -7.0666E+00    6.3374E+00    1.4327E+00
 1818    2.2192E+01   -2.5183E+01    0.0000E+00   -4.1366E+00   -4.7816E-01   -4.8570E-01
 1819   -1.7693E+01    3.4637E+01    0.0000E+00    6.1067E+00   -1.2447E+00    2.2247E-01
 1820    1.5317E+01   -3.4787E+01    0.0000E+00   -6.5255E+00    4.3174E+00    5.3206E-01
 1821    3.6088E+00    6.6751E+00    0.0000E+00   -2.9009E+00   -1.3533E+01   -4.6945E+00
 1822    6.8413E+00    3.8218E+00    0.0000E+00   -1.2230E+01   -3.9007E+00    3.8194E+00
 1823   -1.5008E+01    3.5505E+01    0.0000E+00   -5.6571E+00    5.7892E+00    6.7417E-01
 1824    7.2874E+00   -3.7902E+01    0.0000E+00   -1.3175E+01    1.1286E+01    3.2391E+00
 1825    1.7865E+01   -3.3591E+01    0.0000E+00    5.5529E+00   -2.6509E+00    1.0431E-01
 1826   -8.9830E+00    3.9849E+01    0.0000E+00   -8.8738E+00    1.3096E+01    3.2995E+00
 1827   -2.1605E+01    3.0995E+01    0.0000E+00   -2.3937E+00    3.7604E+00   -2.9649E-01
 1828    4.5743E+00   -3.9014E+01    0.0000E+00    2.0565E+01    9.9024E+00    4.9847E+00
 1829   -7.1480E+00   -3.2564E+01    0.0000E+00   -2.3093E+00    1.3020E+01    1.5769E+00
 1830   -5.5154E+00    4.0298E+01    0.0000E+00    2.0795E+01    9.9896E+00    5.3980E+00
 1831    2.4991E+01    2.2166E+01    0.0000E+00   -1.2891E+00   -3.3020E+00   -5.8799E-01
 1832   -2.0867E+00    4.0614E+01    0.0000E+00   -2.9279E+01   -7.8516E+00    7.4090E+00
 1833    8.4047E+00   -4.1180E+01    0.0000E+00   -1.7402E+01    1.2384E+00    3.9333E+00
 1834    1.6629E+00   -3.9693E+01    0.0000E+00   -2.6928E+01   -8.1090E+00    6.5915E+00
 1835   -8.3552E+00   -3.7340E+01    0.0000E+00   -1.5511E+01   -7.4799E-01    2.6937E+00
 1836    6.5249E+00   -3.4569E+01    0.0000E+00   -9.5627E+00    1.1807E+01    2.2362E+00
 1837    8.0006E+00    3.7768E+01    0.0000E+00   -1.5868E+01    3.6316E+00    2.9406E+00
 1838   -8.5680E+00    3.6298E+01    0.0000E+00   -7.2414E+00    1.2570E+01    2.3141E+00
 1839    1.0061E+01    2.7617E+01    0.0000E+00    6.1461E+00    6.5350E+00    3.2293E-01
 1840    2.3166E+01    2.8900E+01    0.0000E+00   -7.5410E-02   -3.9429E+00   -4.6253E-01
 1841    1.7466E+01    3.2911E+01    0.0000E+00   -5.9819E+00   -2.1328E+00    1.3609E-01
 1842    1.1841E+01    3.4595E+01    0.0000E+00    1.0516E+01   -1.1269E+00    1.1679E+00
 1843   -1.5124E+01    2.6086E+01    0.0000E+00   -5.9156E+00    2.1177E+00   -5.9792E-02
 1844    8.5116E-01   -1.5782E+01    0.0000E+00    2.6742E+00    6.2733E+00   -1.0405E+00
 1845   -1.1949E+01    3.5788E+01    0.0000E+00   -9.3734E+00   -5.2910E+00    1.3392E+00
 1846    9.9689E+00   -3.6761E+01    0.0000E+00    9.4861E+00   -9.1459E+00    1.9961E+00
